CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost
1/2/19 16:00,1,2,2019,16,452684.1,37310.9,0,37310.9,43.53,1624177.06
1/2/19 17:00,1,2,2019,17,481999.1,15475.9,0,15475.9,43.53,673679.86
1/2/19 18:00,1,2,2019,18,475134,19212.6,0,19212.6,33.86,650446.42
1/2/19 19:00,1,2,2019,19,461568.8,8273.1,0,8273.1,29.8,246521.01
1/2/19 20:00,1,2,2019,20,435139.1,31345.6,0,31345.6,26.12,818747.07
1/2/19 21:00,1,2,2019,21,395386.2,54924.1,0,54924.1,24.85,1364869.38
1/2/19 22:00,1,2,2019,22,352028.6,92667.3,0,92667.3,29.65,2747520.58
1/2/19 23:00,1,2,2019,23,320336.5,67417.9,0,67417.9,23.67,1595619.89
1/3/19 0:00,1,3,2019,0,302838.8,58061.3,0,58061.3,21.25,1233883.91
1/3/19 1:00,1,3,2019,1,294809.9,52551.4,0,52551.4,19.96,1048983.75
1/3/19 2:00,1,3,2019,2,294005.8,51970.6,0,51970.6,19.93,1035945.56
1/3/19 3:00,1,3,2019,3,300138.3,57070.2,0,57070.2,20.51,1170230.16
1/3/19 4:00,1,3,2019,4,320667.6,65985.7,0,65985.7,23.65,1560640.99
1/3/19 5:00,1,3,2019,5,355143.8,0,-3899.5,0,25.07,0
1/3/19 6:00,1,3,2019,6,386291.4,26842.2,0,26842.2,22.33,599340.69
1/3/19 7:00,1,3,2019,7,401585.8,35470.6,0,35470.6,22.26,789554.27
1/3/19 8:00,1,3,2019,8,414037.8,28807.9,0,28807.9,22.73,654763.24
1/3/19 9:00,1,3,2019,9,423944.4,14534.3,0,14534.3,20.87,303348.28
1/3/19 10:00,1,3,2019,10,427003.5,0,-8572.3,0,21.08,0
1/3/19 11:00,1,3,2019,11,425356.8,0,-3754.3,0,20.9,0
1/3/19 12:00,1,3,2019,12,418887.7,22927.3,0,22927.3,21.39,490442.46
1/3/19 13:00,1,3,2019,13,412204.1,25115.2,0,25115.2,21.31,535184.82
1/3/19 14:00,1,3,2019,14,412920.2,33531.3,0,33531.3,20.95,702567.92
1/3/19 15:00,1,3,2019,15,417881.2,29682.4,0,29682.4,22.98,682244.03
1/3/19 16:00,1,3,2019,16,448951.8,22425.7,0,22425.7,29.75,667252.04
1/3/19 17:00,1,3,2019,17,474200.1,0,-3042.6,0,29.92,0
1/3/19 18:00,1,3,2019,18,467258,0,-11663.3,0,29.89,0
1/3/19 19:00,1,3,2019,19,452654.4,0,-11507.1,0,29.86,0
1/3/19 20:00,1,3,2019,20,425972.8,39114.9,0,39114.9,25.99,1016576.69
1/3/19 21:00,1,3,2019,21,386463,48243.8,0,48243.8,21.66,1044999.3
1/3/19 22:00,1,3,2019,22,344485.9,128946.4,0,128946.4,20.47,2639648.86
1/3/19 23:00,1,3,2019,23,311843.4,142164,0,142164,19.98,2840649.97
1/4/19 0:00,1,4,2019,0,294035.5,124377,0,124377,19.98,2484915.65
1/4/19 1:00,1,4,2019,1,285132.1,116507.6,0,116507.6,19.63,2287603.42
1/4/19 2:00,1,4,2019,2,283585.5,115501.1,0,115501.1,19.8,2286852.48
1/4/19 3:00,1,4,2019,3,289643.2,121160.6,0,121160.6,20.41,2473360.37
1/4/19 4:00,1,4,2019,4,311386.9,140966.1,0,140966.1,20.87,2941299.97
1/4/19 5:00,1,4,2019,5,349383.1,151532.7,0,151532.7,21.13,3201810.18
1/4/19 6:00,1,4,2019,6,383962.7,120238.8,0,120238.8,20.89,2511367.7
1/4/19 7:00,1,4,2019,7,402675.9,122703.9,0,122703.9,20.77,2548817.68
1/4/19 8:00,1,4,2019,8,411407.7,72293.1,0,72293.1,21.46,1551229.19
1/4/19 9:00,1,4,2019,9,421052.5,53853.8,0,53853.8,25.85,1392341.53
1/4/19 10:00,1,4,2019,10,424134.7,0,-31632.7,0,26.19,0
1/4/19 11:00,1,4,2019,11,423779.4,0,-44244.2,0,26.29,0
1/4/19 12:00,1,4,2019,12,419908.5,0,-33375.1,0,27.37,0
1/4/19 13:00,1,4,2019,13,409560.8,0,-26820.2,0,22.91,0
1/4/19 14:00,1,4,2019,14,400984.1,0,-28323.9,0,27.44,0
1/4/19 15:00,1,4,2019,15,400811.4,0,-27593.5,0,23.36,0
1/4/19 16:00,1,4,2019,16,430822.7,0,-2952.4,0,29.65,0
1/4/19 17:00,1,4,2019,17,465792.8,0,-1656.6,0,29.76,0
1/4/19 18:00,1,4,2019,18,462157.3,0,-18497.6,0,28.95,0
1/4/19 19:00,1,4,2019,19,453632.3,0,-24513.5,0,27.8,0
1/4/19 20:00,1,4,2019,20,440933.9,0,-12988.8,0,22.03,0
1/4/19 21:00,1,4,2019,21,416733.9,0,-5134.8,0,21.63,0
1/4/19 22:00,1,4,2019,22,385856.9,39366.8,0,39366.8,21.21,834788.74
1/4/19 23:00,1,4,2019,23,358051.1,24187.9,0,24187.9,19.54,472633.98
1/5/19 0:00,1,5,2019,0,339906.6,13290.2,0,13290.2,19.47,258700.39
1/5/19 1:00,1,5,2019,1,332244,11871.2,0,11871.2,19.17,227532.92
1/5/19 2:00,1,5,2019,2,330036.3,11319,0,11319,19.07,215855.59
1/5/19 3:00,1,5,2019,3,334106.3,14840.1,0,14840.1,19.03,282398.2
1/5/19 4:00,1,5,2019,4,345018.3,16823.4,0,16823.4,19.34,325305.67
1/5/19 5:00,1,5,2019,5,362070.5,20895.6,0,20895.6,19.69,411413.47
1/5/19 6:00,1,5,2019,6,387875.4,5696.9,0,5696.9,20.03,114132.83
1/5/19 7:00,1,5,2019,7,410696,0,-9303.8,0,21.91,0
1/5/19 8:00,1,5,2019,8,424942.1,0,-26816.9,0,22.97,0
1/5/19 9:00,1,5,2019,9,430761.1,47055.8,0,47055.8,26.73,1257735.66
1/5/19 10:00,1,5,2019,10,425064.2,128958.5,0,128958.5,26.73,3446880.16
1/5/19 11:00,1,5,2019,11,413359.1,133406.9,0,133406.9,21.63,2885457.84
1/5/19 12:00,1,5,2019,12,398336.4,128550.4,0,128550.4,20.16,2591344.67
1/5/19 13:00,1,5,2019,13,385320.1,118852.8,0,118852.8,20.08,2386885.13
1/5/19 14:00,1,5,2019,14,379960.9,120310.3,0,120310.3,19.62,2360873.08
1/5/19 15:00,1,5,2019,15,384585.3,132608.3,0,132608.3,19.84,2630312.15
1/5/19 16:00,1,5,2019,16,412937.8,156719.2,0,156719.2,20.4,3196288.08
1/5/19 17:00,1,5,2019,17,453383.7,154419.1,0,154419.1,21.97,3393205.3
1/5/19 18:00,1,5,2019,18,453027.3,145018.5,0,145018.5,21.38,3100307.01
1/5/19 19:00,1,5,2019,19,447170.9,136200.9,0,136200.9,22.15,3017135.96
1/5/19 20:00,1,5,2019,20,435999.3,146257.1,0,146257.1,21.91,3204390.68
1/5/19 21:00,1,5,2019,21,413281,151896.8,0,151896.8,21.91,3328180.41
1/5/19 22:00,1,5,2019,22,384039.7,160169.9,0,160169.9,20.45,3274897.84
1/5/19 23:00,1,5,2019,23,355047,159567.1,0,159567.1,20.25,3231329.52
1/6/19 0:00,1,6,2019,0,338418.3,148622.1,0,148622.1,19.88,2954176.34
1/6/19 1:00,1,6,2019,1,330949.3,145431,0,145431,19.84,2884740.23
1/6/19 2:00,1,6,2019,2,332817.1,144345.3,0,144345.3,19.9,2872601.38
1/6/19 3:00,1,6,2019,3,339794.4,147404.4,0,147404.4,19.98,2945361.02
1/6/19 4:00,1,6,2019,4,354139.5,153485.2,0,153485.2,20.31,3118021.14
1/6/19 5:00,1,6,2019,5,374132,160421.8,0,160421.8,21.64,3470805.85
1/6/19 6:00,1,6,2019,6,400160.2,121349.8,0,121349.8,22.29,2704850.64
1/6/19 7:00,1,6,2019,7,421201,121128.7,0,121128.7,24.13,2923198.92
1/6/19 8:00,1,6,2019,8,422294.4,108806.5,0,108806.5,23.12,2515105.77
1/6/19 9:00,1,6,2019,9,410019.5,126560.5,0,126560.5,21,2657757.84
1/6/19 10:00,1,6,2019,10,395624.9,127831,0,127831,19.42,2481890
1/6/19 11:00,1,6,2019,11,383918.7,122615.9,0,122615.9,19.65,2409365.65
1/6/19 12:00,1,6,2019,12,374344.3,158504.5,0,158504.5,19.57,3101885.51
1/6/19 13:00,1,6,2019,13,367161.3,170601.2,0,170601.2,19.43,3314644.84
1/6/19 14:00,1,6,2019,14,364624.7,108174,0,108174,18.8,2033151.96
1/6/19 15:00,1,6,2019,15,368985.1,122061.5,0,122061.5,19.36,2363171.67
1/6/19 16:00,1,6,2019,16,396810.7,153274,0,153274,20.31,3112596.43
1/6/19 17:00,1,6,2019,17,443536.5,154726,0,154726,20.05,3101668.34
1/6/19 18:00,1,6,2019,18,443279.1,146936.9,0,146936.9,20.26,2976647.72
1/6/19 19:00,1,6,2019,19,432709.2,134117.5,0,134117.5,20.43,2740154.64
1/6/19 20:00,1,6,2019,20,408896.4,148743.1,0,148743.1,20.05,2981971.92
1/6/19 21:00,1,6,2019,21,372672.3,125772.9,0,125772.9,20.55,2584067.12
1/6/19 22:00,1,6,2019,22,334661.8,139145.6,0,139145.6,20.21,2812174.32
1/6/19 23:00,1,6,2019,23,310398,117690.1,0,117690.1,19.58,2304631.08
1/7/19 0:00,1,7,2019,0,302090.8,110844.8,0,110844.8,19.51,2162848.08
1/7/19 1:00,1,7,2019,1,303007.1,105937.7,0,105937.7,19.48,2063210.86
1/7/19 2:00,1,7,2019,2,307473.1,70030.4,0,70030.4,19.53,1367973.83
1/7/19 3:00,1,7,2019,3,321934.8,75780.1,0,75780.1,19.69,1491943.45
1/7/19 4:00,1,7,2019,4,354737.9,57072.4,0,57072.4,20.58,1174578.53
1/7/19 5:00,1,7,2019,5,409924.9,22887.7,0,22887.7,20.95,479474.43
1/7/19 6:00,1,7,2019,6,445052.3,0,-20586.5,0,24.73,0
1/7/19 7:00,1,7,2019,7,443470.5,0,-75293.9,0,29.46,0
1/7/19 8:00,1,7,2019,8,431575.1,0,-73277.6,0,28.45,0
1/7/19 9:00,1,7,2019,9,418068.2,0,-54546.8,0,26.56,0
1/7/19 10:00,1,7,2019,10,404255.5,0,-12289.2,0,19.95,0
1/7/19 11:00,1,7,2019,11,394323.6,0,-5060,0,19.88,0
1/7/19 12:00,1,7,2019,12,384564.4,0,-3786.2,0,19.35,0
1/7/19 13:00,1,7,2019,13,375522.4,6343.7,0,6343.7,19.35,122740.45
1/7/19 14:00,1,7,2019,14,373975.8,9225.7,0,9225.7,19.29,177963.75
1/7/19 15:00,1,7,2019,15,374963.6,0,-10149.7,0,19.43,0
1/7/19 16:00,1,7,2019,16,404808.8,1292.5,0,1292.5,19.68,25440.54
1/7/19 17:00,1,7,2019,17,456861.9,0,-639.1,0,21.6,0
1/7/19 18:00,1,7,2019,18,459155.4,0,-10708.5,0,22.69,0
1/7/19 19:00,1,7,2019,19,445284.4,27456,0,27456,21.32,585268.57
1/7/19 20:00,1,7,2019,20,416765.8,34929.4,0,34929.4,21.46,749609.37
1/7/19 21:00,1,7,2019,21,378646.4,7280.9,0,7280.9,21.38,155629.97
1/7/19 22:00,1,7,2019,22,334888.4,25504.6,0,25504.6,20.97,534941.13
1/7/19 23:00,1,7,2019,23,301997.3,20707.5,0,20707.5,20.31,420523.77
1/8/19 0:00,1,8,2019,0,285580.9,8362.2,0,8362.2,19.56,163550.42
1/8/19 1:00,1,8,2019,1,280965.3,3821.4,0,3821.4,19.52,74608.25
1/8/19 2:00,1,8,2019,2,284309.3,0,-13866.6,0,19.1,0
1/8/19 3:00,1,8,2019,3,295903.3,0,-44909.7,0,19.54,0
1/8/19 4:00,1,8,2019,4,327933.1,0,-22048.4,0,19.3,0
1/8/19 5:00,1,8,2019,5,384943.9,0,-72099.5,0,20.07,0
1/8/19 6:00,1,8,2019,6,420322.1,0,-84062,0,28.14,0
1/8/19 7:00,1,8,2019,7,416487.5,0,-73920,0,23.16,0
1/8/19 8:00,1,8,2019,8,412684.8,0,-69474.9,0,21.56,0
1/8/19 9:00,1,8,2019,9,410305.5,7145.6,0,7145.6,20.49,146419.78
1/8/19 10:00,1,8,2019,10,407333.3,21291.6,0,21291.6,19.94,424482.11
1/8/19 11:00,1,8,2019,11,400870.8,26361.5,0,26361.5,19.55,515456.95
1/8/19 12:00,1,8,2019,12,392403,18282,0,18282,19.73,360786.13
1/8/19 13:00,1,8,2019,13,380787,8006.9,0,8006.9,19.88,159146.75
1/8/19 14:00,1,8,2019,14,376076.8,23237.5,0,23237.5,19.98,464331.73
1/8/19 15:00,1,8,2019,15,378732.2,36063.5,0,36063.5,20.09,724494.08
1/8/19 16:00,1,8,2019,16,404685.6,17492.2,0,17492.2,20.98,366991.6
1/8/19 17:00,1,8,2019,17,452914,19891.3,0,19891.3,28.75,571821.17
1/8/19 18:00,1,8,2019,18,455181.1,0,-16582.5,0,28.89,0
1/8/19 19:00,1,8,2019,19,442874.3,0,-15499,0,25.38,0
1/8/19 20:00,1,8,2019,20,413006,16353.7,0,16353.7,22.2,363032.52
1/8/19 21:00,1,8,2019,21,370436,40465.7,0,40465.7,20.02,809925.03
1/8/19 22:00,1,8,2019,22,328673.4,111512.5,0,111512.5,19.66,2192346.9
1/8/19 23:00,1,8,2019,23,306282.9,94032.4,0,94032.4,20.16,1895928.27
1/9/19 0:00,1,9,2019,0,299689.5,84363.4,0,84363.4,19.56,1649869.7
1/9/19 1:00,1,9,2019,1,302266.8,88647.9,0,88647.9,19.54,1731949.48
1/9/19 2:00,1,9,2019,2,310421.1,93343.8,0,93343.8,19.69,1837874.08
1/9/19 3:00,1,9,2019,3,327310.5,103447.3,0,103447.3,20.22,2092159.57
1/9/19 4:00,1,9,2019,4,364893.1,31597.5,0,31597.5,20.71,654434.78
1/9/19 5:00,1,9,2019,5,430642.3,30189.5,0,30189.5,24.54,740928.82
1/9/19 6:00,1,9,2019,6,471401.7,0,-24437.6,0,22.36,0
1/9/19 7:00,1,9,2019,7,465498,0,-39667.1,0,22.17,0
1/9/19 8:00,1,9,2019,8,453306.7,11003.3,0,11003.3,20.85,229434.21
1/9/19 9:00,1,9,2019,9,444928,27812.4,0,27812.4,20.83,579346.2
1/9/19 10:00,1,9,2019,10,434971.9,38716.7,0,38716.7,19.94,772189.09
1/9/19 11:00,1,9,2019,11,424982.8,50845.3,0,50845.3,19.78,1005521.74
1/9/19 12:00,1,9,2019,12,414267.7,82236,0,82236,19.78,1626776.1
1/9/19 13:00,1,9,2019,13,407277.2,79037.2,0,79037.2,19.45,1537550.17
1/9/19 14:00,1,9,2019,14,407118.8,73376.6,0,73376.6,19.29,1415104.42
1/9/19 15:00,1,9,2019,15,418381.7,61281,0,61281,19.8,1213057.4
1/9/19 16:00,1,9,2019,16,458013.6,49734.3,0,49734.3,20.66,1027505.66
1/9/19 17:00,1,9,2019,17,514738.4,43068.3,0,43068.3,24.49,1054828.8
1/9/19 18:00,1,9,2019,18,524038.9,16974.1,0,16974.1,24.74,420003.74
1/9/19 19:00,1,9,2019,19,521521,0,-16581.4,0,25.15,0
1/9/19 20:00,1,9,2019,20,500793.7,0,-19398.5,0,24.94,0
1/9/19 21:00,1,9,2019,21,462477.4,25909.4,0,25909.4,24.31,629841.97
1/9/19 22:00,1,9,2019,22,425251.2,81541.9,0,81541.9,24.95,2034470.41
1/9/19 23:00,1,9,2019,23,405039.8,65269.6,0,65269.6,23.4,1527197.68
1/10/19 0:00,1,10,2019,0,399135,57519,0,57519,22.38,1287557.06
1/10/19 1:00,1,10,2019,1,403268.8,62007,0,62007,21.5,1333317.92
1/10/19 2:00,1,10,2019,2,413051.1,47534.3,0,47534.3,21.3,1012333.23
1/10/19 3:00,1,10,2019,3,433107.4,15686,0,15686,23.77,372801.32
1/10/19 4:00,1,10,2019,4,474196.8,29828.7,0,29828.7,28.38,846568.33
1/10/19 5:00,1,10,2019,5,541312.2,9199.3,0,9199.3,42.78,393533.17
1/10/19 6:00,1,10,2019,6,579843,3125.1,0,3125.1,43.53,136038.42
1/10/19 7:00,1,10,2019,7,565182.2,0,-34664.3,0,41.8,0
1/10/19 8:00,1,10,2019,8,548051.9,0,-96937.5,0,31.34,0
1/10/19 9:00,1,10,2019,9,527473.1,0,-90421.1,0,29.73,0
1/10/19 10:00,1,10,2019,10,500222.8,0,-60964.2,0,29.22,0
1/10/19 11:00,1,10,2019,11,476022.8,0,-47380.3,0,23.79,0
1/10/19 12:00,1,10,2019,12,455538.6,0,-17635.2,0,22.62,0
1/10/19 13:00,1,10,2019,13,439586.4,13895.2,0,13895.2,22.83,317220.47
1/10/19 14:00,1,10,2019,14,438729.5,0,-621.5,0,21.21,0
1/10/19 15:00,1,10,2019,15,449044.2,0,-44771.1,0,21.15,0
1/10/19 16:00,1,10,2019,16,487215.3,7453.6,0,7453.6,22.22,165654.77
1/10/19 17:00,1,10,2019,17,547346.8,0,-24299,0,29.63,0
1/10/19 18:00,1,10,2019,18,561045.1,0,-35845.7,0,31.36,0
1/10/19 19:00,1,10,2019,19,557542.7,0,-59426.4,0,31.4,0
1/10/19 20:00,1,10,2019,20,537889,0,-67226.5,0,31.42,0
1/10/19 21:00,1,10,2019,21,499851,0,-53801,0,32.79,0
1/10/19 22:00,1,10,2019,22,464148.3,24275.9,0,24275.9,31.88,773918.12
1/10/19 23:00,1,10,2019,23,443089.9,25790.6,0,25790.6,31.49,812115.05
1/11/19 0:00,1,11,2019,0,437422.7,0,-8950.7,0,31.34,0
1/11/19 1:00,1,11,2019,1,438895.6,0,-7098.3,0,30.98,0
1/11/19 2:00,1,11,2019,2,448313.8,0,-16734.3,0,32.77,0
1/11/19 3:00,1,11,2019,3,465692.7,0,-146767.5,0,67.08,0
1/11/19 4:00,1,11,2019,4,502866.1,0,-185839.5,0,67.08,0
1/11/19 5:00,1,11,2019,5,566514.3,0,-280646.3,0,69.87,0
1/11/19 6:00,1,11,2019,6,602487.6,0,-324453.8,0,69.87,0
1/11/19 7:00,1,11,2019,7,585524.5,0,-325052.2,0,67.08,0
1/11/19 8:00,1,11,2019,8,551666.5,0,-365009.7,0,43.29,0
1/11/19 9:00,1,11,2019,9,513584.5,0,-226916.8,0,38.85,0
1/11/19 10:00,1,11,2019,10,480683.5,0,-86920.9,0,32.48,0
1/11/19 11:00,1,11,2019,11,456135.9,0,-66326.7,0,31.76,0
1/11/19 12:00,1,11,2019,12,434152.4,8694.4,0,8694.4,23.47,204039.31
1/11/19 13:00,1,11,2019,13,416409.4,3536.5,0,3536.5,21.74,76869.36
1/11/19 14:00,1,11,2019,14,409388.1,9962.7,0,9962.7,20.56,204872.96
1/11/19 15:00,1,11,2019,15,414128,0,-30994.7,0,21.14,0
1/11/19 16:00,1,11,2019,16,445863,0,-25932.5,0,22.7,0
1/11/19 17:00,1,11,2019,17,491766,0,-53285.1,0,26.51,0
1/11/19 18:00,1,11,2019,18,491932.1,0,-70111.8,0,26.37,0
1/11/19 19:00,1,11,2019,19,485789.7,0,-84365.6,0,26.97,0
1/11/19 20:00,1,11,2019,20,467535.2,0,-49887.2,0,27.88,0
1/11/19 21:00,1,11,2019,21,436828.7,0,-43572.1,0,27.22,0
1/11/19 22:00,1,11,2019,22,402530.7,114.4,0,114.4,24.22,2770.91
1/11/19 23:00,1,11,2019,23,375155,0,-4013.9,0,23.27,0
1/12/19 0:00,1,12,2019,0,359555.9,0,-2464,0,22.04,0
1/12/19 1:00,1,12,2019,1,355764.2,638,0,638,20.86,13306
1/12/19 2:00,1,12,2019,2,356771.8,5526.4,0,5526.4,20.74,114616.98
1/12/19 3:00,1,12,2019,3,363082.5,1604.9,0,1604.9,21.16,33952.14
1/12/19 4:00,1,12,2019,4,376063.6,0,-52746.1,0,20.97,0
1/12/19 5:00,1,12,2019,5,399485.9,0,-48940.1,0,23.34,0
1/12/19 6:00,1,12,2019,6,432975.4,0,-13333.1,0,23.67,0
1/12/19 7:00,1,12,2019,7,464772,0,-10014.4,0,28.3,0
1/12/19 8:00,1,12,2019,8,491040,11952.6,0,11952.6,28.86,344907.81
1/12/19 9:00,1,12,2019,9,508719.2,24376,0,24376,30.02,731721.21
1/12/19 10:00,1,12,2019,10,514982.6,30687.8,0,30687.8,29.48,904697.83
1/12/19 11:00,1,12,2019,11,510769.6,45780.9,0,45780.9,26.16,1197806.89
1/12/19 12:00,1,12,2019,12,504639.3,50361.3,0,50361.3,23.1,1163184.87
1/12/19 13:00,1,12,2019,13,501039,44552.2,0,44552.2,22.88,1019394.43
1/12/19 14:00,1,12,2019,14,503477.7,57929.3,0,57929.3,22.64,1311536.73
1/12/19 15:00,1,12,2019,15,516731.6,63474.4,0,63474.4,23.29,1478014.1
1/12/19 16:00,1,12,2019,16,541669.7,58040.4,0,58040.4,24.94,1447701.7
1/12/19 17:00,1,12,2019,17,557674.7,44003.3,0,44003.3,28.9,1271765.78
1/12/19 18:00,1,12,2019,18,555045.7,33477.4,0,33477.4,28.2,943965.6
1/12/19 19:00,1,12,2019,19,547329.2,49457.1,0,49457.1,24.48,1210769.16
1/12/19 20:00,1,12,2019,20,531196.6,61582.4,0,61582.4,24.25,1493274.67
1/12/19 21:00,1,12,2019,21,501109.4,98431.3,0,98431.3,22.73,2236910.35
1/12/19 22:00,1,12,2019,22,467887.2,85151,0,85151,22,1873458.24
1/12/19 23:00,1,12,2019,23,437050.9,129324.8,0,129324.8,21.26,2749846.15
1/13/19 0:00,1,13,2019,0,419195.7,97430.3,0,97430.3,20.74,2020977.23
1/13/19 1:00,1,13,2019,1,411083.2,99915.2,0,99915.2,20.52,2050050.08
1/13/19 2:00,1,13,2019,2,406529.2,97772.4,0,97772.4,20.42,1996375.53
1/13/19 3:00,1,13,2019,3,405477.6,94332.7,0,94332.7,20.51,1935103.27
1/13/19 4:00,1,13,2019,4,411092,97346.7,0,97346.7,20.83,2028140.62
1/13/19 5:00,1,13,2019,5,424050,113367.1,0,113367.1,21.23,2407225.66
1/13/19 6:00,1,13,2019,6,447759.4,114272.4,0,114272.4,21.78,2488304.36
1/13/19 7:00,1,13,2019,7,469942,123406.8,0,123406.8,25.76,3179144.28
1/13/19 8:00,1,13,2019,8,491511.9,138366.8,0,138366.8,26.6,3680778.27
1/13/19 9:00,1,13,2019,9,500707.9,151103.7,0,151103.7,25.39,3836915.81
1/13/19 10:00,1,13,2019,10,501176.5,146630,0,146630,24.79,3634635.11
1/13/19 11:00,1,13,2019,11,502932.1,150546,0,150546,24.31,3659366.79
1/13/19 12:00,1,13,2019,12,498905,149409.7,0,149409.7,22.91,3423155.52
1/13/19 13:00,1,13,2019,13,492336.9,127605.5,0,127605.5,22.1,2820694.06
1/13/19 14:00,1,13,2019,14,492190.6,116197.4,0,116197.4,21.85,2539064.25
1/13/19 15:00,1,13,2019,15,498594.8,66871.2,0,66871.2,21.79,1457390.93
1/13/19 16:00,1,13,2019,16,523250.2,43709.6,0,43709.6,23.57,1030165.34
1/13/19 17:00,1,13,2019,17,543602.4,46076.8,0,46076.8,29.36,1352787.2
1/13/19 18:00,1,13,2019,18,536170.8,40505.3,0,40505.3,29.66,1201492.51
1/13/19 19:00,1,13,2019,19,516992.3,19600.9,0,19600.9,29.77,583469.79
1/13/19 20:00,1,13,2019,20,482043.1,36844.5,0,36844.5,29.75,1095954.39
1/13/19 21:00,1,13,2019,21,432315.4,66755.7,0,66755.7,24.3,1621856.43
1/13/19 22:00,1,13,2019,22,386085.7,60556.1,0,60556.1,21.15,1280997.68
1/13/19 23:00,1,13,2019,23,356739.9,26620,0,26620,20.65,549593.86
1/14/19 0:00,1,14,2019,0,341948.2,4371.4,0,4371.4,20.55,89819.16
1/14/19 1:00,1,14,2019,1,336696.8,0,-15918.1,0,20.57,0
1/14/19 2:00,1,14,2019,2,341012.1,0,-78870,0,20.35,0
1/14/19 3:00,1,14,2019,3,357181,0,-87327.9,0,20.69,0
1/14/19 4:00,1,14,2019,4,394420.4,0,-74782.4,0,21.39,0
1/14/19 5:00,1,14,2019,5,456748.6,0,-115727.7,0,24.53,0
1/14/19 6:00,1,14,2019,6,493321.4,0,-134956.8,0,30.2,0
1/14/19 7:00,1,14,2019,7,480250.1,0,-163620.6,0,29.27,0
