,CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost,original_solar_smoothing_cost,adjusted_solar_smoothing_cost,Adjusted_Energy,is_charging,is_discharging,is_holding,planning_capactiy,Adjusted_Hourly_Cost,running_state_of_charge
0,1/1/17 0:00,1,1,2017,0,365072.4,26429.7,0.0,26429.7,26.16,691496.1,0,0,365072.4,0,0,0,0,9550.293984000002,8000.0
1,1/1/17 1:00,1,1,2017,1,346713.4,13733.5,0.0,13733.5,25.69,352753.19,0,0,346713.4,0,0,0,0,8907.067246,8000.0
2,1/1/17 2:00,1,1,2017,2,338431.5,10013.3,0.0,10013.3,25.16,251891.57,0,0,338431.5,0,0,0,0,8514.93654,8000.0
3,1/1/17 3:00,1,1,2017,3,336745.2,0.0,-32898.8,0.0,24.76,0.0,0,0,336745.2,0,0,0,0,8337.811152,8000.0
4,1/1/17 4:00,1,1,2017,4,341455.4,0.0,-28330.5,0.0,24.35,0.0,0,0,341455.4,0,0,0,0,8314.43899,8000.0
5,1/1/17 5:00,1,1,2017,5,351969.2,0.0,-17639.6,0.0,19.69,0.0,0,0,351969.2,0,0,0,0,6930.273548,8000.0
6,1/1/17 6:00,1,1,2017,6,366544.2,0.0,-1304.6,0.0,23.53,0.0,0,0,366544.2,0,0,0,0,8624.785026000001,8000.0
7,1/1/17 7:00,1,1,2017,7,386837.0,0.0,-7145.6,0.0,23.69,0.0,0,0,386837.0,0,0,0,0,9164.16853,8000.0
8,1/1/17 8:00,1,1,2017,8,409539.9,0.0,-3630.0,0.0,24.42,0.0,0,0,409539.9,0,0,0,0,10000.964358000001,8000.0
9,1/1/17 9:00,1,1,2017,9,426103.7,27860.8,0.0,27860.8,25.36,706636.26,0,0,426103.7,0,0,0,0,10805.989832000001,8000.0
10,1/1/17 10:00,1,1,2017,10,435549.4,47044.8,0.0,47044.8,25.91,1218949.59,0,0,435549.4,0,0,0,0,11285.084954,8000.0
11,1/1/17 11:00,1,1,2017,11,439632.6,52067.4,0.0,52067.4,26.05,1356100.64,0,0,439632.6,0,0,0,0,11452.42923,8000.0
12,1/1/17 12:00,1,1,2017,12,434742.0,43508.3,0.0,43508.3,18.27,795057.62,0,0,434742.0,0,0,0,0,7942.7363399999995,8000.0
13,1/1/17 13:00,1,1,2017,13,430015.3,35626.8,0.0,35626.8,17.84,635503.73,0,0,430015.3,0,0,0,0,7671.472951999999,8000.0
14,1/1/17 14:00,1,1,2017,14,427251.0,40847.4,0.0,40847.4,17.85,729224.12,0,0,427251.0,0,0,0,0,7626.4303500000005,8000.0
15,1/1/17 15:00,1,1,2017,15,434282.2,52140.0,0.0,52140.0,25.59,1334252.17,0,0,434282.2,0,0,0,0,11113.281498,8000.0
16,1/1/17 16:00,1,1,2017,16,463637.9,40824.3,0.0,40824.3,26.19,1069286.4,0,0,463637.9,0,0,0,0,12142.676601000001,8000.0
17,1/1/17 17:00,1,1,2017,17,477831.2,40403.0,0.0,40403.0,26.23,1059823.21,0,0,477831.2,0,0,0,0,12533.512376,8000.0
18,1/1/17 18:00,1,1,2017,18,468002.7,32137.6,0.0,32137.6,25.8,829268.99,0,0,468002.7,0,0,0,0,12074.46966,8000.0
19,1/1/17 19:00,1,1,2017,19,455252.6,22653.4,0.0,22653.4,25.05,567571.88,0,0,455252.6,0,0,0,0,11404.07763,8000.0
20,1/1/17 20:00,1,1,2017,20,431217.6,45868.9,0.0,45868.9,25.04,1148607.71,0,0,431217.6,0,0,0,0,10797.688704,8000.0
21,1/1/17 21:00,1,1,2017,21,397178.1,24932.6,0.0,24932.6,24.13,601581.25,0,0,397178.1,0,0,0,0,9583.907553,8000.0
22,1/1/17 22:00,1,1,2017,22,356726.7,67079.1,0.0,67079.1,23.05,1546461.7,0,0,356726.7,0,0,0,0,8222.550435000001,8000.0
23,1/1/17 23:00,1,1,2017,23,321439.8,36906.1,0.0,36906.1,25.19,929675.73,0,0,341827.5551020408,1,0,0,0,8610.63611302041,26367.35
24,1/2/17 0:00,1,2,2017,0,299796.2,18076.3,0.0,18076.3,19.64,355081.8,0,0,320183.95510204084,1,0,0,0,6288.4128782040825,44734.69
25,1/2/17 1:00,1,2,2017,1,290141.5,11060.5,0.0,11060.5,19.05,210661.6,0,0,310529.2551020408,1,0,0,0,5915.5823096938775,63102.04
26,1/2/17 2:00,1,2,2017,2,285870.2,7596.6,0.0,7596.6,19.44,147646.0,0,0,304788.56734693877,1,0,0,0,5925.08974922449,80000.0
27,1/2/17 3:00,1,2,2017,3,288919.4,7110.4,0.0,7110.4,18.72,133103.84,0,0,288919.4,0,0,1,0,5408.571168,80000.0
28,1/2/17 4:00,1,2,2017,4,299440.9,0.0,-47784.0,0.0,18.74,0.0,0,0,299440.9,0,0,1,0,5611.522466,80000.0
29,1/2/17 5:00,1,2,2017,5,317342.3,0.0,-34206.7,0.0,18.6,0.0,0,0,317342.3,0,0,1,0,5902.56678,80000.0
30,1/2/17 6:00,1,2,2017,6,336826.6,0.0,-30903.4,0.0,25.22,0.0,0,0,336826.6,0,0,1,0,8494.766852,80000.0
31,1/2/17 7:00,1,2,2017,7,353838.1,0.0,-41715.3,0.0,24.75,0.0,0,0,353838.1,0,0,1,0,8757.492975,80000.0
32,1/2/17 8:00,1,2,2017,8,383000.2,0.0,-29707.7,0.0,26.06,0.0,0,0,383000.2,0,0,1,0,9980.985212,80000.0
33,1/2/17 9:00,1,2,2017,9,407966.9,0.0,-32469.8,0.0,26.25,0.0,0,0,407966.9,0,0,1,0,10709.131125,80000.0
34,1/2/17 10:00,1,2,2017,10,419786.4,0.0,-34469.6,0.0,27.79,0.0,0,0,419786.4,0,0,1,0,11665.864056,80000.0
35,1/2/17 11:00,1,2,2017,11,420554.2,0.0,-37974.2,0.0,28.02,0.0,0,0,420554.2,0,0,1,0,11783.928684,80000.0
36,1/2/17 12:00,1,2,2017,12,418106.7,0.0,-53368.7,0.0,28.59,0.0,0,0,418106.7,0,0,1,0,11953.670553,80000.0
37,1/2/17 13:00,1,2,2017,13,421032.7,0.0,-41806.6,0.0,28.93,0.0,0,0,421032.7,0,0,1,0,12180.476011,80000.0
38,1/2/17 14:00,1,2,2017,14,427075.0,0.0,-41225.8,0.0,28.3,0.0,0,0,427075.0,0,0,1,0,12086.2225,80000.0
39,1/2/17 15:00,1,2,2017,15,440449.9,0.0,-25884.1,0.0,29.22,0.0,0,0,440449.9,0,0,1,0,12869.946077999999,80000.0
40,1/2/17 16:00,1,2,2017,16,464798.4,0.0,-45251.8,0.0,29.42,0.0,0,0,444818.4,0,1,0,0,13086.557328,61632.65
41,1/2/17 17:00,1,2,2017,17,478122.7,0.0,-64040.9,0.0,38.62,0.0,0,0,458142.7,0,1,0,0,17693.471074,43265.31
42,1/2/17 18:00,1,2,2017,18,469950.8,0.0,-69329.7,0.0,38.77,0.0,0,0,449970.8,0,1,0,0,17445.367916000003,24897.96
43,1/2/17 19:00,1,2,2017,19,451380.6,0.0,-42034.3,0.0,38.03,0.0,0,0,432869.987755102,0,1,0,0,16462.04563432653,8000.0
44,1/2/17 20:00,1,2,2017,20,423112.8,0.0,-28648.4,0.0,28.31,0.0,0,0,423112.8,0,0,0,0,11978.323368,8000.0
45,1/2/17 21:00,1,2,2017,21,382724.1,0.0,-33304.7,0.0,27.21,0.0,0,0,382724.1,0,0,0,0,10413.922761,8000.0
46,1/2/17 22:00,1,2,2017,22,339817.5,0.0,-22430.1,0.0,27.49,0.0,0,0,339817.5,0,0,0,0,9341.583074999999,8000.0
47,1/2/17 23:00,1,2,2017,23,302835.5,0.0,-39228.2,0.0,24.43,0.0,0,0,302835.5,0,0,0,0,7398.271264999999,8000.0
48,1/3/17 0:00,1,3,2017,0,281273.3,0.0,-15449.5,0.0,24.84,0.0,0,0,281273.3,0,0,0,0,6986.828772,8000.0
49,1/3/17 1:00,1,3,2017,1,272141.1,0.0,-22806.3,0.0,24.34,0.0,0,0,272141.1,0,0,0,0,6623.914374,8000.0
50,1/3/17 2:00,1,3,2017,2,269390.0,0.0,-3755.4,0.0,23.51,0.0,0,0,269390.0,0,0,0,0,6333.3589,8000.0
51,1/3/17 3:00,1,3,2017,3,274979.1,0.0,-1981.1,0.0,24.8,0.0,0,0,274979.1,0,0,0,0,6819.48168,8000.0
52,1/3/17 4:00,1,3,2017,4,298577.4,1730.3,0.0,1730.3,25.55,44209.68,0,0,298577.4,0,0,0,0,7628.652570000001,8000.0
53,1/3/17 5:00,1,3,2017,5,334361.5,0.0,-54947.2,0.0,26.46,0.0,0,0,334361.5,0,0,0,0,8847.205290000002,8000.0
54,1/3/17 6:00,1,3,2017,6,364827.1,0.0,-40601.0,0.0,26.77,0.0,0,0,364827.1,0,0,0,0,9766.421466999998,8000.0
55,1/3/17 7:00,1,3,2017,7,376519.0,0.0,-25891.8,0.0,25.93,0.0,0,0,376519.0,0,0,0,0,9763.13767,8000.0
56,1/3/17 8:00,1,3,2017,8,382796.7,0.0,-25169.1,0.0,26.62,0.0,0,0,382796.7,0,0,0,0,10190.048154000002,8000.0
57,1/3/17 9:00,1,3,2017,9,390297.6,0.0,-32144.2,0.0,27.88,0.0,0,0,390297.6,0,0,0,0,10881.497088,8000.0
58,1/3/17 10:00,1,3,2017,10,392628.5,0.0,-36260.4,0.0,28.36,0.0,0,0,392628.5,0,0,0,0,11134.94426,8000.0
59,1/3/17 11:00,1,3,2017,11,390465.9,0.0,-62764.9,0.0,27.91,0.0,0,0,390465.9,0,0,0,0,10897.903269,8000.0
60,1/3/17 12:00,1,3,2017,12,388439.7,0.0,-90340.8,0.0,27.61,0.0,0,0,388439.7,0,0,0,0,10724.820117000001,8000.0
61,1/3/17 13:00,1,3,2017,13,382142.2,0.0,-85852.8,0.0,27.98,0.0,0,0,382142.2,0,0,0,0,10692.338756000001,8000.0
62,1/3/17 14:00,1,3,2017,14,379592.4,0.0,-79898.5,0.0,28.29,0.0,0,0,379592.4,0,0,0,0,10738.668996,8000.0
63,1/3/17 15:00,1,3,2017,15,380716.6,0.0,-69576.1,0.0,29.03,0.0,0,0,380716.6,0,0,0,0,11052.202898,8000.0
64,1/3/17 16:00,1,3,2017,16,414515.2,0.0,-75342.3,0.0,29.3,0.0,0,0,414515.2,0,0,0,0,12145.295360000002,8000.0
65,1/3/17 17:00,1,3,2017,17,455075.5,0.0,-54170.6,0.0,29.49,0.0,0,0,455075.5,0,0,0,0,13420.176495,8000.0
66,1/3/17 18:00,1,3,2017,18,452206.7,0.0,-57159.3,0.0,28.79,0.0,0,0,452206.7,0,0,0,0,13019.030893,8000.0
67,1/3/17 19:00,1,3,2017,19,438452.3,0.0,-39967.4,0.0,28.84,0.0,0,0,438452.3,0,0,0,0,12644.964332,8000.0
68,1/3/17 20:00,1,3,2017,20,412819.0,0.0,-24158.2,0.0,28.39,0.0,0,0,412819.0,0,0,0,0,11719.931410000001,8000.0
69,1/3/17 21:00,1,3,2017,21,371379.8,0.0,-31350.0,0.0,27.61,0.0,0,0,371379.8,0,0,0,0,10253.796278,8000.0
70,1/3/17 22:00,1,3,2017,22,327912.2,0.0,-65161.8,0.0,24.18,0.0,0,0,327912.2,0,0,0,0,7928.916996,8000.0
71,1/3/17 23:00,1,3,2017,23,294831.9,0.0,-89617.0,0.0,18.53,0.0,0,0,315219.65510204085,1,0,0,0,5841.020209040817,26359.59
72,1/4/17 0:00,1,4,2017,0,277398.0,0.0,-52203.8,0.0,18.4,0.0,0,0,297785.7551020408,1,0,0,0,5479.257893877551,44719.18
73,1/4/17 1:00,1,4,2017,1,270259.0,0.0,-59029.3,0.0,18.39,0.0,0,0,290646.7551020408,1,0,0,0,5344.993826326531,63078.78
74,1/4/17 2:00,1,4,2017,2,270437.2,0.0,-59549.6,0.0,22.7,0.0,0,0,289386.5877551021,1,0,0,0,6569.075542040818,80000.0
75,1/4/17 3:00,1,4,2017,3,279511.1,0.0,-59761.9,0.0,23.87,0.0,0,0,279511.1,0,0,1,0,6671.929956999999,80000.0
76,1/4/17 4:00,1,4,2017,4,306633.8,0.0,-73382.1,0.0,24.96,0.0,0,0,306633.8,0,0,1,0,7653.579648,80000.0
77,1/4/17 5:00,1,4,2017,5,349751.6,0.0,-33475.2,0.0,26.97,0.0,0,0,349751.6,0,0,1,0,9432.800651999998,80000.0
78,1/4/17 6:00,1,4,2017,6,385800.8,0.0,-52373.2,0.0,29.22,0.0,0,0,385800.8,0,0,1,0,11273.099375999998,80000.0
79,1/4/17 7:00,1,4,2017,7,393817.6,0.0,-55610.5,0.0,29.27,0.0,0,0,393817.6,0,0,1,0,11527.041151999998,80000.0
80,1/4/17 8:00,1,4,2017,8,400340.6,0.0,-54094.7,0.0,29.25,0.0,0,0,400340.6,0,0,1,0,11709.962549999998,80000.0
81,1/4/17 9:00,1,4,2017,9,404476.6,0.0,-57191.2,0.0,29.37,0.0,0,0,404476.6,0,0,1,0,11879.477742000001,80000.0
82,1/4/17 10:00,1,4,2017,10,406208.0,0.0,-55964.7,0.0,29.74,0.0,0,0,406208.0,0,0,1,0,12080.62592,80000.0
83,1/4/17 11:00,1,4,2017,11,404098.2,0.0,-53066.2,0.0,28.53,0.0,0,0,404098.2,0,0,1,0,11528.921646,80000.0
84,1/4/17 12:00,1,4,2017,12,399947.9,0.0,-52939.7,0.0,28.84,0.0,0,0,399947.9,0,0,1,0,11534.497436000001,80000.0
85,1/4/17 13:00,1,4,2017,13,398586.1,0.0,-55118.8,0.0,28.66,0.0,0,0,398586.1,0,0,1,0,11423.477626,80000.0
86,1/4/17 14:00,1,4,2017,14,402451.5,0.0,-59836.7,0.0,28.12,0.0,0,0,402451.5,0,0,1,0,11316.93618,80000.0
87,1/4/17 15:00,1,4,2017,15,413849.7,0.0,-64878.0,0.0,29.12,0.0,0,0,413849.7,0,0,1,0,12051.303264,80000.0
88,1/4/17 16:00,1,4,2017,16,457514.2,0.0,-29415.1,0.0,30.28,0.0,0,0,457514.2,0,0,1,0,13853.529976000002,80000.0
89,1/4/17 17:00,1,4,2017,17,508212.1,0.0,-7353.5,0.0,36.69,0.0,0,0,488232.1,0,1,0,0,17913.235749,61640.41
90,1/4/17 18:00,1,4,2017,18,516093.6,9610.7,0.0,9610.7,35.09,337244.27,0,0,496113.6,0,1,0,0,17408.626224,43280.82
91,1/4/17 19:00,1,4,2017,19,510406.6,12962.4,0.0,12962.4,34.15,442712.62,0,0,510406.6,0,0,0,0,17430.385389999996,43280.82
92,1/4/17 20:00,1,4,2017,20,486747.8,36491.4,0.0,36491.4,35.2,1284314.82,0,0,466767.8,0,1,0,0,16430.22656,24921.22
93,1/4/17 21:00,1,4,2017,21,446546.1,19311.6,0.0,19311.6,34.37,663695.28,0,0,428004.46734693873,0,1,0,0,14710.513542714283,8000.0
94,1/4/17 22:00,1,4,2017,22,408927.2,719.4,0.0,719.4,29.56,21263.81,0,0,408927.2,0,0,0,0,12087.888031999999,8000.0
95,1/4/17 23:00,1,4,2017,23,384832.8,0.0,-19032.2,0.0,29.12,0.0,0,0,405220.5551020408,1,0,0,0,11800.022564571429,26351.84
96,1/5/17 0:00,1,5,2017,0,380817.8,2857.8,0.0,2857.8,25.57,73063.94,0,0,401205.5551020408,1,0,0,0,10258.826043959183,44703.68
97,1/5/17 1:00,1,5,2017,1,384921.9,12470.7,0.0,12470.7,25.63,319601.59,0,0,405309.65510204085,1,0,0,0,10388.086460265307,63055.52
98,1/5/17 2:00,1,5,2017,2,394022.2,24602.6,0.0,24602.6,27.84,684929.0,0,0,413002.5963755102,1,0,0,0,11497.992283094205,80000.0
99,1/5/17 3:00,1,5,2017,3,412497.8,39520.8,0.0,39520.8,29.92,1182608.56,0,0,412497.8,0,0,1,0,12341.934176,80000.0
100,1/5/17 4:00,1,5,2017,4,450299.3,28845.3,0.0,28845.3,33.19,957349.55,0,0,450299.3,0,0,1,0,14945.433766999999,80000.0
101,1/5/17 5:00,1,5,2017,5,505255.3,28993.8,0.0,28993.8,38.7,1122028.17,0,0,505255.3,0,0,1,0,19553.38011,80000.0
102,1/5/17 6:00,1,5,2017,6,537849.4,38523.1,0.0,38523.1,45.46,1751294.8,0,0,537849.4,0,0,1,0,24450.633724000003,80000.0
103,1/5/17 7:00,1,5,2017,7,525610.8,30234.6,0.0,30234.6,33.09,1000363.14,0,0,525610.8,0,0,1,0,17392.461372000005,80000.0
104,1/5/17 8:00,1,5,2017,8,511164.5,20462.2,0.0,20462.2,35.14,718957.81,0,0,491184.5,0,1,0,0,17260.22333,61648.16
105,1/5/17 9:00,1,5,2017,9,495953.7,11387.2,0.0,11387.2,29.58,336876.65,0,0,475973.7,0,1,0,0,14079.302046,43296.32
106,1/5/17 10:00,1,5,2017,10,472368.6,0.0,-5847.6,0.0,29.89,0.0,0,0,452388.6,0,1,0,0,13521.895254,24944.48
107,1/5/17 11:00,1,5,2017,11,449606.3,0.0,-27443.9,0.0,27.68,0.0,0,0,449606.3,0,0,0,0,12445.102384,24944.48
108,1/5/17 12:00,1,5,2017,12,420585.0,0.0,-54993.4,0.0,27.44,0.0,0,0,420585.0,0,0,0,0,11540.8524,24944.48
109,1/5/17 13:00,1,5,2017,13,402703.4,0.0,-60240.4,0.0,24.46,0.0,0,0,402703.4,0,0,0,0,9850.125164000001,24944.48
110,1/5/17 14:00,1,5,2017,14,401404.3,0.0,-291.5,0.0,27.22,0.0,0,0,401404.3,0,0,0,0,10926.225046,24944.48
111,1/5/17 15:00,1,5,2017,15,415846.2,12056.0,0.0,12056.0,28.18,339681.42,0,0,415846.2,0,0,0,0,11718.545916000001,24944.48
112,1/5/17 16:00,1,5,2017,16,452305.7,0.0,-6087.4,0.0,28.01,0.0,0,0,452305.7,0,0,0,0,12669.082657,24944.48
113,1/5/17 17:00,1,5,2017,17,495524.7,0.0,-16131.5,0.0,28.48,0.0,0,0,495524.7,0,0,0,0,14112.543456,24944.48
114,1/5/17 18:00,1,5,2017,18,496910.7,0.0,-43217.9,0.0,28.48,0.0,0,0,496910.7,0,0,0,0,14152.016736000001,24944.48
115,1/5/17 19:00,1,5,2017,19,489064.4,0.0,-73603.2,0.0,28.62,0.0,0,0,489064.4,0,0,0,0,13997.023128,24944.48
116,1/5/17 20:00,1,5,2017,20,462981.2,0.0,-67243.0,0.0,29.28,0.0,0,0,444408.55872653064,0,1,0,0,13012.282599512817,8000.0
117,1/5/17 21:00,1,5,2017,21,419344.2,0.0,-82984.0,0.0,28.27,0.0,0,0,419344.2,0,0,0,0,11854.860534,8000.0
118,1/5/17 22:00,1,5,2017,22,377532.1,0.0,-46169.2,0.0,24.13,0.0,0,0,377532.1,0,0,0,0,9109.849573,8000.0
119,1/5/17 23:00,1,5,2017,23,348093.9,0.0,-54392.8,0.0,22.85,0.0,0,0,348093.9,0,0,0,0,7953.945615000001,8000.0
120,1/6/17 0:00,1,6,2017,0,336748.5,0.0,-55477.4,0.0,23.33,0.0,0,0,336748.5,0,0,0,0,7856.342505,8000.0
121,1/6/17 1:00,1,6,2017,1,334335.1,0.0,-71602.3,0.0,22.41,0.0,0,0,334335.1,0,0,0,0,7492.449590999999,8000.0
122,1/6/17 2:00,1,6,2017,2,339576.6,0.0,-69723.5,0.0,22.05,0.0,0,0,339576.6,0,0,0,0,7487.664029999999,8000.0
123,1/6/17 3:00,1,6,2017,3,356202.0,0.0,-130643.7,0.0,22.03,0.0,0,0,356202.0,0,0,0,0,7847.13006,8000.0
124,1/6/17 4:00,1,6,2017,4,395852.6,0.0,-117365.6,0.0,22.41,0.0,0,0,395852.6,0,0,0,0,8871.056766,8000.0
125,1/6/17 5:00,1,6,2017,5,457655.0,0.0,-111135.2,0.0,22.93,0.0,0,0,457655.0,0,0,0,0,10494.02915,8000.0
126,1/6/17 6:00,1,6,2017,6,499939.0,0.0,-104834.4,0.0,26.78,0.0,0,0,499939.0,0,0,0,0,13388.36642,8000.0
127,1/6/17 7:00,1,6,2017,7,502629.6,0.0,-83044.5,0.0,26.56,0.0,0,0,502629.6,0,0,0,0,13349.842175999998,8000.0
128,1/6/17 8:00,1,6,2017,8,507360.7,0.0,-62846.3,0.0,27.54,0.0,0,0,507360.7,0,0,0,0,13972.713678,8000.0
129,1/6/17 9:00,1,6,2017,9,505816.3,0.0,-70478.1,0.0,29.04,0.0,0,0,505816.3,0,0,0,0,14688.905352,8000.0
130,1/6/17 10:00,1,6,2017,10,499942.3,0.0,-98455.5,0.0,30.48,0.0,0,0,499942.3,0,0,0,0,15238.241304,8000.0
131,1/6/17 11:00,1,6,2017,11,494917.5,0.0,-100860.1,0.0,28.45,0.0,0,0,494917.5,0,0,0,0,14080.402875,8000.0
132,1/6/17 12:00,1,6,2017,12,500271.2,0.0,-27615.5,0.0,29.94,0.0,0,0,500271.2,0,0,0,0,14978.119728,8000.0
133,1/6/17 13:00,1,6,2017,13,506786.5,0.0,-28250.2,0.0,30.6,0.0,0,0,506786.5,0,0,0,0,15507.6669,8000.0
134,1/6/17 14:00,1,6,2017,14,513712.1,0.0,-29751.7,0.0,30.28,0.0,0,0,513712.1,0,0,0,0,15555.202388,8000.0
135,1/6/17 15:00,1,6,2017,15,527631.5,0.0,-137648.5,0.0,29.52,0.0,0,0,527631.5,0,0,0,0,15575.681879999998,8000.0
136,1/6/17 16:00,1,6,2017,16,564920.4,0.0,-168963.3,0.0,32.92,0.0,0,0,564920.4,0,0,0,0,18597.179568,8000.0
137,1/6/17 17:00,1,6,2017,17,592961.6,0.0,-163081.6,0.0,33.11,0.0,0,0,592961.6,0,0,0,0,19632.958575999997,8000.0
138,1/6/17 18:00,1,6,2017,18,584014.2,0.0,-148617.7,0.0,31.25,0.0,0,0,584014.2,0,0,0,0,18250.44375,8000.0
139,1/6/17 19:00,1,6,2017,19,572343.2,0.0,-133676.4,0.0,30.44,0.0,0,0,572343.2,0,0,0,0,17422.127007999996,8000.0
140,1/6/17 20:00,1,6,2017,20,549400.5,0.0,-116447.1,0.0,28.69,0.0,0,0,549400.5,0,0,0,0,15762.300345000001,8000.0
141,1/6/17 21:00,1,6,2017,21,510690.4,0.0,-79942.5,0.0,29.12,0.0,0,0,510690.4,0,0,0,0,14871.304448,8000.0
142,1/6/17 22:00,1,6,2017,22,474503.7,0.0,-79340.8,0.0,29.03,0.0,0,0,474503.7,0,0,0,0,13774.842411,8000.0
143,1/6/17 23:00,1,6,2017,23,447715.4,0.0,-28974.0,0.0,29.08,0.0,0,0,468103.15510204085,1,0,0,0,13612.439750367346,26344.09
144,1/7/17 0:00,1,7,2017,0,434049.0,0.0,-41878.1,0.0,33.14,0.0,0,0,454436.7551020408,1,0,0,0,15060.034064081634,44688.18
145,1/7/17 1:00,1,7,2017,1,430816.1,0.0,-34135.2,0.0,32.45,0.0,0,0,451203.8551020408,1,0,0,0,14641.565098061226,63032.27
146,1/7/17 2:00,1,7,2017,2,436451.4,0.0,-31718.5,0.0,33.75,0.0,0,0,455462.79321264266,1,0,0,0,15371.869270926689,80000.0
147,1/7/17 3:00,1,7,2017,3,448703.2,0.0,-26217.4,0.0,33.77,0.0,0,0,448703.2,0,0,1,0,15152.707064000002,80000.0
148,1/7/17 4:00,1,7,2017,4,466394.5,0.0,-74519.5,0.0,32.23,0.0,0,0,466394.5,0,0,1,0,15031.894735,80000.0
149,1/7/17 5:00,1,7,2017,5,490795.8,0.0,-127380.0,0.0,31.83,0.0,0,0,490795.8,0,0,1,0,15622.030314,80000.0
150,1/7/17 6:00,1,7,2017,6,513987.1,0.0,-154579.7,0.0,33.23,0.0,0,0,513987.1,0,0,1,0,17079.791332999997,80000.0
151,1/7/17 7:00,1,7,2017,7,538861.4,0.0,-181291.0,0.0,34.45,0.0,0,0,538861.4,0,0,1,0,18563.775230000003,80000.0
152,1/7/17 8:00,1,7,2017,8,558012.4,0.0,-187981.2,0.0,33.92,0.0,0,0,558012.4,0,0,1,0,18927.780608000005,80000.0
153,1/7/17 9:00,1,7,2017,9,560562.2,0.0,-189365.0,0.0,30.0,0.0,0,0,560562.2,0,0,1,0,16816.866,80000.0
154,1/7/17 10:00,1,7,2017,10,556160.0,0.0,-158392.3,0.0,33.09,0.0,0,0,556160.0,0,0,1,0,18403.334400000003,80000.0
155,1/7/17 11:00,1,7,2017,11,549375.2,0.0,-142939.5,0.0,31.51,0.0,0,0,549375.2,0,0,1,0,17310.812552,80000.0
156,1/7/17 12:00,1,7,2017,12,534886.0,0.0,-71893.8,0.0,30.72,0.0,0,0,534886.0,0,0,1,0,16431.69792,80000.0
157,1/7/17 13:00,1,7,2017,13,521405.5,1832.6,0.0,1832.6,29.76,54537.44,0,0,521405.5,0,0,1,0,15517.027680000001,80000.0
158,1/7/17 14:00,1,7,2017,14,515172.9,33671.0,0.0,33671.0,29.24,984523.2,0,0,515172.9,0,0,1,0,15063.655595999999,80000.0
159,1/7/17 15:00,1,7,2017,15,529461.9,39812.3,0.0,39812.3,29.42,1171421.19,0,0,529461.9,0,0,1,0,15576.769098,80000.0
160,1/7/17 16:00,1,7,2017,16,573614.8,1838.1,0.0,1838.1,30.28,55653.81,0,0,573614.8,0,0,1,0,17369.056144000002,80000.0
161,1/7/17 17:00,1,7,2017,17,634643.9,0.0,-16474.7,0.0,34.01,0.0,0,0,634643.9,0,0,1,0,21584.239039,80000.0
162,1/7/17 18:00,1,7,2017,18,638979.0,0.0,-42824.1,0.0,37.18,0.0,0,0,618999.0,0,1,0,0,23014.38282,61655.91
163,1/7/17 19:00,1,7,2017,19,631231.7,0.0,-55499.4,0.0,37.29,0.0,0,0,611251.7,0,1,0,0,22793.575892999997,43311.82
164,1/7/17 20:00,1,7,2017,20,614513.9,0.0,-12598.3,0.0,46.29,0.0,0,0,594533.9,0,1,0,0,27520.974231,24967.73
165,1/7/17 21:00,1,7,2017,21,588009.4,35952.4,0.0,35952.4,46.11,1657657.31,0,0,569405.7618893982,0,1,0,0,26255.29968072015,8000.0
166,1/7/17 22:00,1,7,2017,22,560534.7,0.0,-55927.3,0.0,36.18,0.0,0,0,560534.7,0,0,0,0,20280.145446,8000.0
167,1/7/17 23:00,1,7,2017,23,537078.3,0.0,-69901.7,0.0,35.74,0.0,0,0,557466.0551020409,1,0,0,0,19923.83680934694,26336.34
168,1/8/17 0:00,1,8,2017,0,524881.5,0.0,-87370.8,0.0,35.08,0.0,0,0,545269.2551020408,1,0,0,0,19128.045468979588,44672.69
169,1/8/17 1:00,1,8,2017,1,526475.4,0.0,-66367.4,0.0,36.05,0.0,0,0,546863.1551020409,1,0,0,0,19714.416741428573,63009.03
170,1/8/17 2:00,1,8,2017,2,529134.1,0.0,-56763.3,0.0,37.25,0.0,0,0,548176.4782709769,1,0,0,0,20419.573815593893,80000.0
171,1/8/17 3:00,1,8,2017,3,537766.9,0.0,-51166.5,0.0,39.26,0.0,0,0,537766.9,0,0,1,0,21112.728494,80000.0
172,1/8/17 4:00,1,8,2017,4,553023.9,0.0,-25043.7,0.0,77.71,0.0,0,0,553023.9,0,0,1,0,42975.487269000005,80000.0
173,1/8/17 5:00,1,8,2017,5,574316.6,0.0,-17811.2,0.0,145.73,0.0,0,0,574316.6,0,0,1,0,83695.15811799999,80000.0
174,1/8/17 6:00,1,8,2017,6,596301.2,0.0,-67570.8,0.0,146.65,0.0,0,0,596301.2,0,0,1,0,87447.57097999999,80000.0
175,1/8/17 7:00,1,8,2017,7,616075.9,0.0,-74929.8,0.0,146.44,0.0,0,0,616075.9,0,0,1,0,90218.154796,80000.0
176,1/8/17 8:00,1,8,2017,8,621558.3,0.0,-93469.2,0.0,104.0,0.0,0,0,601578.3,0,1,0,0,62564.143200000006,61663.66
177,1/8/17 9:00,1,8,2017,9,610421.9,0.0,-107609.7,0.0,34.57,0.0,0,0,590441.9,0,1,0,0,20411.576483000004,43327.31
