,CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost,original_solar_smoothing_cost,adjusted_solar_smoothing_cost,Adjusted_Energy,is_charging,is_discharging,is_holding,Adjusted_Hourly_Cost,running_state_of_charge
0,1/1/20 0:00,1,1,2020,0,388659.7,130406.1,0.0,130406.1,16.37,2135191.24,0,0,388659.7,0,0,,6362.359289000001,18000.0
1,1/1/20 1:00,1,1,2020,1,377294.5,130370.9,0.0,130370.9,17.5,2281621.12,0,0,377294.5,0,0,,6602.65375,18000.0
2,1/1/20 2:00,1,1,2020,2,375749.0,125151.4,0.0,125151.4,19.44,2432680.4,0,0,375749.0,0,0,,7304.560560000001,18000.0
3,1/1/20 3:00,1,1,2020,3,383579.9,127894.8,0.0,127894.8,23.22,2969103.36,0,0,383579.9,0,0,,8906.725278000002,18000.0
4,1/1/20 4:00,1,1,2020,4,397321.1,64832.9,0.0,64832.9,22.51,1459706.26,0,0,397321.1,0,0,,8943.697961,18000.0
5,1/1/20 5:00,1,1,2020,5,416390.7,20578.8,0.0,20578.8,22.51,463156.76,0,0,416390.7,0,0,,9372.954657000002,18000.0
6,1/1/20 6:00,1,1,2020,6,433947.8,7293.0,0.0,7293.0,23.27,169711.03,0,0,433947.8,0,0,,10097.965306,18000.0
7,1/1/20 7:00,1,1,2020,7,442985.4,0.0,-44356.4,0.0,22.63,0.0,0,0,442985.4,0,0,,10024.759602,18000.0
8,1/1/20 8:00,1,1,2020,8,444555.1,0.0,-66061.6,0.0,18.27,0.0,0,0,444555.1,0,0,,8122.021676999999,18000.0
9,1/1/20 9:00,1,1,2020,9,444530.9,0.0,-43098.0,0.0,17.0,0.0,0,0,444530.9,0,0,,7557.025300000001,18000.0
10,1/1/20 10:00,1,1,2020,10,438752.6,0.0,-23453.1,0.0,15.62,0.0,0,0,438752.6,0,0,,6853.315611999999,18000.0
11,1/1/20 11:00,1,1,2020,11,427493.0,0.0,-20215.8,0.0,14.89,0.0,0,0,427493.0,0,0,,6365.37077,18000.0
12,1/1/20 12:00,1,1,2020,12,411735.5,60162.3,0.0,60162.3,15.32,921758.63,0,0,411735.5,0,0,,6307.78786,18000.0
13,1/1/20 13:00,1,1,2020,13,397934.9,49718.9,0.0,49718.9,14.13,702528.06,0,0,397934.9,0,0,,5622.820137000001,18000.0
14,1/1/20 14:00,1,1,2020,14,393410.6,53181.7,0.0,53181.7,14.32,761535.35,0,0,393410.6,0,0,,5633.639791999999,18000.0
15,1/1/20 15:00,1,1,2020,15,399207.6,45713.8,0.0,45713.8,14.8,676614.53,0,0,399207.6,0,0,,5908.27248,18000.0
16,1/1/20 16:00,1,1,2020,16,441553.2,15457.2,0.0,15457.2,15.35,237337.58,0,0,441553.2,0,0,,6777.84162,18000.0
17,1/1/20 17:00,1,1,2020,17,482266.4,0.0,-7620.8,0.0,15.99,0.0,0,0,482266.4,0,0,,7711.439736,18000.0
18,1/1/20 18:00,1,1,2020,18,484425.7,0.0,-11559.9,0.0,17.87,0.0,0,0,484425.7,0,0,,8656.687259000002,18000.0
19,1/1/20 19:00,1,1,2020,19,476634.4,0.0,-11643.5,0.0,17.78,0.0,0,0,476634.4,0,0,,8474.559632,18000.0
20,1/1/20 20:00,1,1,2020,20,459380.9,0.0,-1145.1,0.0,17.69,0.0,0,0,459380.9,0,0,,8126.448121000001,18000.0
21,1/1/20 21:00,1,1,2020,21,428798.7,35053.7,0.0,35053.7,17.42,610656.49,0,0,428798.7,0,0,,7469.673354000001,18000.0
22,1/1/20 22:00,1,1,2020,22,393219.2,131011.1,0.0,131011.1,16.1,2109894.46,0,0,393219.2,0,0,,6330.829120000001,18000.0
23,1/1/20 23:00,1,1,2020,23,365601.5,118901.2,0.0,118901.2,16.8,1997456.93,0,0,365601.5,0,0,,6142.1052,18000.0
24,1/2/20 0:00,1,2,2020,0,347223.8,104695.8,0.0,104695.8,15.72,1645367.78,0,0,363040.12653061224,1,0,,5706.990789061225,33816.33
25,1/2/20 1:00,1,2,2020,1,338240.1,97543.6,0.0,97543.6,15.89,1550445.77,0,0,338240.1,0,0,,5374.6351890000005,33816.33
26,1/2/20 2:00,1,2,2020,2,338255.5,100072.5,0.0,100072.5,15.61,1562231.8,0,0,354071.82653061225,1,0,,5527.061212142857,49632.65
27,1/2/20 3:00,1,2,2020,3,345486.9,59790.5,0.0,59790.5,15.7,938531.48,0,0,361303.2265306123,1,0,,5672.460656530612,65448.98
28,1/2/20 4:00,1,2,2020,4,362288.3,31035.4,0.0,31035.4,15.26,473752.28,0,0,376839.32040816324,1,0,,5750.568029428571,80000.0
29,1/2/20 5:00,1,2,2020,5,390958.7,41503.0,0.0,41503.0,17.37,720745.25,0,0,390958.7,0,0,1.0,6790.952619000001,80000.0
30,1/2/20 6:00,1,2,2020,6,420869.9,10237.7,0.0,10237.7,18.71,191577.06,0,0,420869.9,0,0,1.0,7874.475829000001,80000.0
31,1/2/20 7:00,1,2,2020,7,435624.2,0.0,-2432.1,0.0,18.75,0.0,0,0,435624.2,0,0,1.0,8167.95375,80000.0
32,1/2/20 8:00,1,2,2020,8,447495.4,0.0,-28574.7,0.0,19.01,0.0,0,0,447495.4,0,0,1.0,8506.887554,80000.0
33,1/2/20 9:00,1,2,2020,9,459503.0,0.0,-33741.4,0.0,19.42,0.0,0,0,459503.0,0,0,1.0,8923.548260000001,80000.0
34,1/2/20 10:00,1,2,2020,10,463918.4,0.0,-8751.6,0.0,21.21,0.0,0,0,463918.4,0,0,1.0,9839.709264000001,80000.0
35,1/2/20 11:00,1,2,2020,11,466721.2,0.0,-14509.0,0.0,22.55,0.0,0,0,466721.2,0,0,1.0,10524.56306,80000.0
36,1/2/20 12:00,1,2,2020,12,465870.9,4094.2,0.0,4094.2,23.45,95998.35,0,0,465870.9,0,0,1.0,10924.672605,80000.0
37,1/2/20 13:00,1,2,2020,13,468514.2,19665.8,0.0,19665.8,24.12,474427.59,0,0,468514.2,0,0,1.0,11300.562504000001,80000.0
38,1/2/20 14:00,1,2,2020,14,478264.6,30499.7,0.0,30499.7,24.71,753522.54,0,0,462764.6,0,1,,11434.913266,64183.67
39,1/2/20 15:00,1,2,2020,15,490025.8,29769.3,0.0,29769.3,24.67,734456.26,0,0,474525.8,0,1,,11706.551486000002,48367.35
40,1/2/20 16:00,1,2,2020,16,518706.1,52281.9,0.0,52281.9,24.23,1266722.47,0,0,503206.1,0,1,,12192.683803,32551.02
41,1/2/20 17:00,1,2,2020,17,527715.1,10951.6,0.0,10951.6,24.76,271172.57,0,0,513480.40612244897,0,1,,12713.774855591837,18000.0
42,1/2/20 18:00,1,2,2020,18,514400.7,0.0,-12808.4,0.0,23.45,0.0,0,0,514400.7,0,0,,12062.696414999999,18000.0
43,1/2/20 19:00,1,2,2020,19,493433.6,0.0,-9155.3,0.0,23.45,0.0,0,0,493433.6,0,0,,11571.01792,18000.0
44,1/2/20 20:00,1,2,2020,20,465256.0,8822.0,0.0,8822.0,22.38,197395.78,0,0,465256.0,0,0,,10412.429279999998,18000.0
45,1/2/20 21:00,1,2,2020,21,425887.0,0.0,-8789.0,0.0,19.0,0.0,0,0,425887.0,0,0,,8091.853,18000.0
46,1/2/20 22:00,1,2,2020,22,384793.2,1666.5,0.0,1666.5,17.13,28544.15,0,0,384793.2,0,0,,6591.507516,18000.0
47,1/2/20 23:00,1,2,2020,23,351550.1,25617.9,0.0,25617.9,15.38,393946.94,0,0,351550.1,0,0,,5406.8405379999995,18000.0
48,1/3/20 0:00,1,3,2020,0,331914.0,96554.7,0.0,96554.7,15.36,1483070.54,0,0,331914.0,0,0,,5098.19904,18000.0
49,1/3/20 1:00,1,3,2020,1,321270.4,92195.4,0.0,92195.4,14.9,1373766.78,0,0,321270.4,0,0,,4786.928960000001,18000.0
50,1/3/20 2:00,1,3,2020,2,319764.5,96223.6,0.0,96223.6,14.78,1422184.81,0,0,319764.5,0,0,,4726.11931,18000.0
51,1/3/20 3:00,1,3,2020,3,325637.4,101218.7,0.0,101218.7,14.81,1499423.46,0,0,325637.4,0,0,,4822.689894,18000.0
52,1/3/20 4:00,1,3,2020,4,343613.6,104340.5,0.0,104340.5,14.95,1560380.88,0,0,343613.6,0,0,,5137.023319999999,18000.0
53,1/3/20 5:00,1,3,2020,5,373439.0,64038.7,0.0,64038.7,15.4,986349.67,0,0,373439.0,0,0,,5750.9606,18000.0
54,1/3/20 6:00,1,3,2020,6,404034.4,73896.9,0.0,73896.9,17.31,1279399.2,0,0,404034.4,0,0,,6993.835464,18000.0
55,1/3/20 7:00,1,3,2020,7,426697.7,75639.3,0.0,75639.3,17.96,1358731.44,0,0,426697.7,0,0,,7663.490692,18000.0
56,1/3/20 8:00,1,3,2020,8,441086.8,56417.9,0.0,56417.9,18.94,1068357.56,0,0,441086.8,0,0,,8354.183992,18000.0
57,1/3/20 9:00,1,3,2020,9,442602.6,19998.0,0.0,19998.0,20.15,402895.71,0,0,442602.6,0,0,,8918.442389999998,18000.0
58,1/3/20 10:00,1,3,2020,10,440854.7,0.0,-25030.5,0.0,19.11,0.0,0,0,440854.7,0,0,,8424.733317,18000.0
59,1/3/20 11:00,1,3,2020,11,437913.3,18989.3,0.0,18989.3,17.47,331657.62,0,0,437913.3,0,0,,7650.345350999999,18000.0
60,1/3/20 12:00,1,3,2020,12,431387.0,26976.4,0.0,26976.4,18.08,487822.33,0,0,431387.0,0,0,,7799.476959999999,18000.0
61,1/3/20 13:00,1,3,2020,13,420645.5,0.0,-1553.2,0.0,18.61,0.0,0,0,420645.5,0,0,,7828.212755,18000.0
62,1/3/20 14:00,1,3,2020,14,417920.8,19886.9,0.0,19886.9,18.89,375755.02,0,0,417920.8,0,0,,7894.523912000001,18000.0
63,1/3/20 15:00,1,3,2020,15,422684.9,32514.9,0.0,32514.9,19.55,635624.03,0,0,422684.9,0,0,,8263.489795000001,18000.0
64,1/3/20 16:00,1,3,2020,16,446549.4,19826.4,0.0,19826.4,18.81,372867.17,0,0,446549.4,0,0,,8399.594213999999,18000.0
65,1/3/20 17:00,1,3,2020,17,458962.9,0.0,-20769.1,0.0,18.9,0.0,0,0,458962.9,0,0,,8674.39881,18000.0
66,1/3/20 18:00,1,3,2020,18,447915.6,0.0,-39843.1,0.0,19.08,0.0,0,0,447915.6,0,0,,8546.229647999999,18000.0
67,1/3/20 19:00,1,3,2020,19,432069.0,0.0,-1668.7,0.0,17.48,0.0,0,0,432069.0,0,0,,7552.56612,18000.0
68,1/3/20 20:00,1,3,2020,20,410736.7,2062.5,0.0,2062.5,17.78,36678.68,0,0,410736.7,0,0,,7302.898526000001,18000.0
69,1/3/20 21:00,1,3,2020,21,380438.3,12283.7,0.0,12283.7,14.9,183083.64,0,0,380438.3,0,0,,5668.53067,18000.0
70,1/3/20 22:00,1,3,2020,22,345568.3,22154.0,0.0,22154.0,14.65,324487.42,0,0,345568.3,0,0,,5062.575594999999,18000.0
71,1/3/20 23:00,1,3,2020,23,314561.5,36355.0,0.0,36355.0,14.42,524151.85,0,0,314561.5,0,0,,4535.9768300000005,18000.0
72,1/4/20 0:00,1,4,2020,0,291825.6,94334.9,0.0,94334.9,14.26,1344781.73,0,0,291825.6,0,0,,4161.433056,18000.0
73,1/4/20 1:00,1,4,2020,1,280627.6,90324.3,0.0,90324.3,13.9,1255706.48,0,0,280627.6,0,0,,3900.7236399999997,18000.0
74,1/4/20 2:00,1,4,2020,2,276761.1,81626.6,0.0,81626.6,14.18,1157416.21,0,0,276761.1,0,0,,3924.4723979999994,18000.0
75,1/4/20 3:00,1,4,2020,3,276934.9,79227.5,0.0,79227.5,13.75,1089029.52,0,0,276934.9,0,0,,3807.8548750000004,18000.0
76,1/4/20 4:00,1,4,2020,4,283673.5,52294.0,0.0,52294.0,13.81,722086.01,0,0,283673.5,0,0,,3917.531035,18000.0
77,1/4/20 5:00,1,4,2020,5,298192.4,51051.0,0.0,51051.0,14.51,740938.9,0,0,298192.4,0,0,,4326.771724,18000.0
78,1/4/20 6:00,1,4,2020,6,321179.1,62736.3,0.0,62736.3,14.53,911570.99,0,0,321179.1,0,0,,4666.732323,18000.0
79,1/4/20 7:00,1,4,2020,7,345915.9,40621.9,0.0,40621.9,14.54,590589.62,0,0,345915.9,0,0,,5029.6171859999995,18000.0
80,1/4/20 8:00,1,4,2020,8,374751.3,28495.5,0.0,28495.5,14.53,414039.62,0,0,374751.3,0,0,,5445.136388999999,18000.0
81,1/4/20 9:00,1,4,2020,9,393511.8,30206.0,0.0,30206.0,15.05,454551.97,0,0,393511.8,0,0,,5922.3525899999995,18000.0
82,1/4/20 10:00,1,4,2020,10,405231.2,20502.9,0.0,20502.9,15.07,308898.74,0,0,405231.2,0,0,,6106.834184,18000.0
83,1/4/20 11:00,1,4,2020,11,400940.1,15832.3,0.0,15832.3,14.82,234623.6,0,0,400940.1,0,0,,5941.932282,18000.0
84,1/4/20 12:00,1,4,2020,12,391554.9,12861.2,0.0,12861.2,14.56,187235.92,0,0,391554.9,0,0,,5701.039344000001,18000.0
85,1/4/20 13:00,1,4,2020,13,384863.6,6133.6,0.0,6133.6,14.06,86250.07,0,0,384863.6,0,0,,5411.182216,18000.0
86,1/4/20 14:00,1,4,2020,14,390239.3,15651.9,0.0,15651.9,14.07,220159.63,0,0,390239.3,0,0,,5490.666951,18000.0
87,1/4/20 15:00,1,4,2020,15,405115.7,40103.8,0.0,40103.8,14.58,584725.44,0,0,405115.7,0,0,,5906.586906,18000.0
88,1/4/20 16:00,1,4,2020,16,443571.7,45839.2,0.0,45839.2,15.57,713748.43,0,0,443571.7,0,0,,6906.411369,18000.0
89,1/4/20 17:00,1,4,2020,17,482637.1,10485.2,0.0,10485.2,18.43,193230.7,0,0,482637.1,0,0,,8895.001752999999,18000.0
90,1/4/20 18:00,1,4,2020,18,488869.7,6194.1,0.0,6194.1,18.29,113313.63,0,0,488869.7,0,0,,8941.426813,18000.0
91,1/4/20 19:00,1,4,2020,19,491615.3,6246.9,0.0,6246.9,17.8,111184.2,0,0,491615.3,0,0,,8750.75234,18000.0
92,1/4/20 20:00,1,4,2020,20,482530.4,12434.4,0.0,12434.4,16.67,207250.36,0,0,482530.4,0,0,,8043.781768000001,18000.0
93,1/4/20 21:00,1,4,2020,21,459509.6,12455.3,0.0,12455.3,17.4,216779.51,0,0,459509.6,0,0,,7995.4670399999995,18000.0
94,1/4/20 22:00,1,4,2020,22,433434.1,0.0,-5562.7,0.0,16.09,0.0,0,0,433434.1,0,0,,6973.954669,18000.0
95,1/4/20 23:00,1,4,2020,23,409207.7,19158.7,0.0,19158.7,16.37,313716.05,0,0,409207.7,0,0,,6698.730049000001,18000.0
96,1/5/20 0:00,1,5,2020,0,394694.3,7639.5,0.0,7639.5,15.83,120933.29,0,0,394694.3,0,0,,6248.0107689999995,18000.0
97,1/5/20 1:00,1,5,2020,1,390461.5,4859.8,0.0,4859.8,15.71,76332.39,0,0,390461.5,0,0,,6134.150165,18000.0
98,1/5/20 2:00,1,5,2020,2,394014.5,4167.9,0.0,4167.9,15.96,66502.6,0,0,394014.5,0,0,,6288.47142,18000.0
99,1/5/20 3:00,1,5,2020,3,401903.7,8967.2,0.0,8967.2,16.01,143554.11,0,0,401903.7,0,0,,6434.478237,18000.0
100,1/5/20 4:00,1,5,2020,4,415112.5,11448.8,0.0,11448.8,17.53,200700.9,0,0,415112.5,0,0,,7276.922125000001,18000.0
101,1/5/20 5:00,1,5,2020,5,435042.3,24878.7,0.0,24878.7,18.81,467903.66,0,0,435042.3,0,0,,8183.145662999998,18000.0
102,1/5/20 6:00,1,5,2020,6,457963.0,552.2,0.0,552.2,21.86,12069.49,0,0,458279.1714285714,0,1,,10017.982687428572,18000.0
103,1/5/20 7:00,1,5,2020,7,477128.3,0.0,-34393.7,0.0,22.84,0.0,0,0,477444.4714285714,0,1,,10904.831727428571,18000.0
104,1/5/20 8:00,1,5,2020,8,480221.5,0.0,-53281.8,0.0,23.22,0.0,0,0,480537.6714285714,0,1,,11158.084730571427,18000.0
105,1/5/20 9:00,1,5,2020,9,471876.9,0.0,-40651.6,0.0,17.71,0.0,0,0,471876.9,0,0,,8356.939899,18000.0
106,1/5/20 10:00,1,5,2020,10,458504.2,0.0,-3113.0,0.0,15.15,0.0,0,0,458504.2,0,0,,6946.33863,18000.0
107,1/5/20 11:00,1,5,2020,11,445464.8,26706.9,0.0,26706.9,15.96,426364.98,0,0,445464.8,0,0,,7109.618208000001,18000.0
108,1/5/20 12:00,1,5,2020,12,430183.6,60241.5,0.0,60241.5,13.83,833374.89,0,0,445992.1714285714,1,0,,6168.071730857142,33808.57
109,1/5/20 13:00,1,5,2020,13,415132.3,70859.8,0.0,70859.8,13.65,966967.0,0,0,430940.8714285714,1,0,,5882.342895,49617.14
110,1/5/20 14:00,1,5,2020,14,408067.0,60399.9,0.0,60399.9,13.55,818146.85,0,0,423875.5714285714,1,0,,5743.513992857143,65425.71
111,1/5/20 15:00,1,5,2020,15,415539.3,43349.9,0.0,43349.9,13.88,601826.66,0,0,430113.5857142857,1,0,,5969.976569714287,80000.0
112,1/5/20 16:00,1,5,2020,16,450870.2,49924.6,0.0,49924.6,15.24,760990.69,0,0,450870.2,0,0,,6871.261848,80000.0
113,1/5/20 17:00,1,5,2020,17,499857.6,37926.9,0.0,37926.9,19.54,741140.93,0,0,484365.19999999995,0,1,,9464.496008,64191.43
114,1/5/20 18:00,1,5,2020,18,507874.4,22057.2,0.0,22057.2,19.37,427340.6,0,0,507874.4,0,0,,9837.527128,18000.0
115,1/5/20 19:00,1,5,2020,19,502461.3,9979.2,0.0,9979.2,19.3,192591.57,0,0,502461.3,0,0,,9697.50309,64191.43
116,1/5/20 20:00,1,5,2020,20,484410.3,0.0,-4557.3,0.0,18.69,0.0,0,0,484410.3,0,0,,9053.628507000001,64191.43
117,1/5/20 21:00,1,5,2020,21,452276.0,2987.6,0.0,2987.6,17.29,51665.76,0,0,452276.0,0,0,,7819.85204,64191.43
118,1/5/20 22:00,1,5,2020,22,419459.7,955.9,0.0,955.9,16.66,15929.5,0,0,419459.7,0,0,,6988.198602,64191.43
119,1/5/20 23:00,1,5,2020,23,398710.4,27733.2,0.0,27733.2,15.95,442424.97,0,0,398710.4,0,0,,6359.43088,64191.43
120,1/6/20 0:00,1,6,2020,0,389594.7,19087.2,0.0,19087.2,15.91,303631.54,0,0,405395.5192734694,1,0,,6449.842711640898,79992.25
121,1/6/20 1:00,1,6,2020,1,387447.5,17503.2,0.0,17503.2,15.73,275395.35,0,0,387455.25215510203,1,0,,6094.671116399755,80000.0
122,1/6/20 2:00,1,6,2020,2,391052.2,1474.0,0.0,1474.0,15.85,23366.14,0,0,391052.2,1,0,,6198.17737,80000.0
123,1/6/20 3:00,1,6,2020,3,405229.0,0.0,-38450.5,0.0,17.02,0.0,0,0,405229.0,1,0,,6896.99758,80000.0
124,1/6/20 4:00,1,6,2020,4,436758.3,0.0,-35055.9,0.0,19.08,0.0,0,0,436758.3,0,0,1.0,8333.348364,80000.0
125,1/6/20 5:00,1,6,2020,5,486235.2,0.0,-4250.4,0.0,24.78,0.0,0,0,470750.39711200004,0,1,,11665.19484043536,64199.18
126,1/6/20 6:00,1,6,2020,6,517287.1,0.0,-36393.5,0.0,26.67,0.0,0,0,501802.297112,0,1,,13383.067263977042,48398.36
127,1/6/20 7:00,1,6,2020,7,513516.3,0.0,-66420.2,0.0,26.5,0.0,0,0,498031.497112,0,1,,13197.834673468002,32597.54
128,1/6/20 8:00,1,6,2020,8,488405.5,0.0,-96330.3,0.0,25.08,0.0,0,0,474123.9742058776,0,1,,11891.02927308341,18000.0
129,1/6/20 9:00,1,6,2020,9,463112.1,0.0,-96366.6,0.0,20.98,0.0,0,0,463112.1,0,0,,9716.091858,18000.0
130,1/6/20 10:00,1,6,2020,10,442522.3,0.0,-32579.8,0.0,16.27,0.0,0,0,442522.3,0,0,,7199.837820999999,18000.0
131,1/6/20 11:00,1,6,2020,11,424414.1,0.0,-46682.9,0.0,14.94,0.0,0,0,424414.1,0,0,,6340.746654,18000.0
132,1/6/20 12:00,1,6,2020,12,407386.1,9572.2,0.0,9572.2,14.68,140484.48,0,0,407386.1,0,0,,5980.427948,18000.0
133,1/6/20 13:00,1,6,2020,13,394315.9,40323.8,0.0,40323.8,14.18,571872.13,0,0,394315.9,0,0,,5591.399462,18000.0
134,1/6/20 14:00,1,6,2020,14,389849.9,50583.5,0.0,50583.5,13.94,705331.27,0,0,389849.9,0,0,,5434.507606,18000.0
135,1/6/20 15:00,1,6,2020,15,394749.3,63720.8,0.0,63720.8,14.24,907345.96,0,0,394749.3,0,0,,5621.2300319999995,18000.0
136,1/6/20 16:00,1,6,2020,16,425939.8,6718.8,0.0,6718.8,14.86,99862.87,0,0,425939.8,0,0,,6329.4654279999995,18000.0
137,1/6/20 17:00,1,6,2020,17,476015.1,5135.9,0.0,5135.9,18.21,93523.2,0,0,476015.1,0,0,,8668.234971000002,18000.0
138,1/6/20 18:00,1,6,2020,18,482346.7,0.0,-16197.5,0.0,15.91,0.0,0,0,482346.7,0,0,,7674.135997,18000.0
139,1/6/20 19:00,1,6,2020,19,472123.3,0.0,-37420.9,0.0,15.92,0.0,0,0,472123.3,0,0,,7516.202936,18000.0
140,1/6/20 20:00,1,6,2020,20,446795.8,0.0,-62234.7,0.0,15.24,0.0,0,0,446795.8,0,0,,6809.167992,18000.0
141,1/6/20 21:00,1,6,2020,21,407567.6,0.0,-40662.6,0.0,15.18,0.0,0,0,407567.6,0,0,,6186.876168,18000.0
142,1/6/20 22:00,1,6,2020,22,368673.8,0.0,-64138.8,0.0,16.02,0.0,0,0,368673.8,0,0,,5906.154275999999,18000.0
143,1/6/20 23:00,1,6,2020,23,343995.3,0.0,-15952.2,0.0,14.45,0.0,0,0,343995.3,0,0,,4970.732085,18000.0
144,1/7/20 0:00,1,7,2020,0,333003.0,0.0,-10260.8,0.0,14.35,0.0,0,0,333003.0,0,0,,4778.5930499999995,18000.0
145,1/7/20 1:00,1,7,2020,1,327193.9,0.0,-9863.7,0.0,14.27,0.0,0,0,327193.9,0,0,,4669.056952999999,18000.0
146,1/7/20 2:00,1,7,2020,2,326199.5,0.0,-10672.2,0.0,14.25,0.0,0,0,326199.5,0,0,,4648.342875,18000.0
147,1/7/20 3:00,1,7,2020,3,332784.1,0.0,-15198.7,0.0,14.25,0.0,0,0,332784.1,0,0,,4742.173425,18000.0
148,1/7/20 4:00,1,7,2020,4,356893.9,0.0,-90409.0,0.0,14.73,0.0,0,0,356893.9,0,0,,5257.047147000001,18000.0
149,1/7/20 5:00,1,7,2020,5,407401.5,0.0,-36434.2,0.0,15.74,0.0,0,0,407401.5,0,0,,6412.499610000001,18000.0
150,1/7/20 6:00,1,7,2020,6,437021.2,0.0,-47929.2,0.0,18.12,0.0,0,0,437021.2,0,0,,7918.824144,18000.0
151,1/7/20 7:00,1,7,2020,7,427351.1,0.0,-64365.4,0.0,17.63,0.0,0,0,427351.1,0,0,,7534.199892999999,18000.0
152,1/7/20 8:00,1,7,2020,8,423109.5,0.0,-110042.9,0.0,15.17,0.0,0,0,423109.5,0,0,,6418.571115000001,18000.0
153,1/7/20 9:00,1,7,2020,9,414885.9,0.0,-84685.7,0.0,15.22,0.0,0,0,414885.9,0,0,,6314.563398000001,18000.0
154,1/7/20 10:00,1,7,2020,10,406638.1,0.0,-36459.5,0.0,15.05,0.0,0,0,406638.1,0,0,,6119.903405,18000.0
155,1/7/20 11:00,1,7,2020,11,400867.5,0.0,-26077.7,0.0,14.62,0.0,0,0,400867.5,0,0,,5860.682849999999,18000.0
156,1/7/20 12:00,1,7,2020,12,392958.5,0.0,-17593.4,0.0,14.6,0.0,0,0,392958.5,0,0,,5737.1941,18000.0
157,1/7/20 13:00,1,7,2020,13,387259.4,0.0,-1448.7,0.0,14.68,0.0,0,0,387259.4,0,0,,5684.967992000001,18000.0
158,1/7/20 14:00,1,7,2020,14,387984.3,28411.9,0.0,28411.9,14.83,421348.48,0,0,387984.3,0,0,,5753.807169,18000.0
159,1/7/20 15:00,1,7,2020,15,395627.1,16057.8,0.0,16057.8,15.08,242156.44,0,0,395627.1,0,0,,5966.056667999999,18000.0
160,1/7/20 16:00,1,7,2020,16,431352.9,3426.5,0.0,3426.5,15.74,53922.15,0,0,431352.9,0,0,,6789.494646000001,18000.0
161,1/7/20 17:00,1,7,2020,17,482678.9,8879.2,0.0,8879.2,18.8,166909.43,0,0,482678.9,0,0,,9074.36332,18000.0
162,1/7/20 18:00,1,7,2020,18,489976.3,0.0,-38791.5,0.0,19.38,0.0,0,0,489976.3,0,0,,9495.740694,18000.0
163,1/7/20 19:00,1,7,2020,19,481396.3,0.0,-49010.5,0.0,19.31,0.0,0,0,481396.3,0,0,,9295.762552999999,18000.0
164,1/7/20 20:00,1,7,2020,20,458619.7,0.0,-31421.5,0.0,19.11,0.0,0,0,458619.7,0,0,,8764.222467,18000.0
165,1/7/20 21:00,1,7,2020,21,420318.8,0.0,-40753.9,0.0,17.98,0.0,0,0,420318.8,0,0,,7557.332024,18000.0
166,1/7/20 22:00,1,7,2020,22,383837.3,6406.4,0.0,6406.4,17.49,112017.83,0,0,383837.3,0,0,,6713.314377,18000.0
167,1/7/20 23:00,1,7,2020,23,364809.5,0.0,-28112.7,0.0,15.83,0.0,0,0,364809.5,0,0,,5774.934385,18000.0
168,1/8/20 0:00,1,8,2020,0,359183.0,0.0,-29361.2,0.0,15.66,0.0,0,0,374976.0700641863,1,0,,5872.125257205157,33793.07
169,1/8/20 1:00,1,8,2020,1,361383.0,0.0,-27231.6,0.0,15.72,0.0,0,0,377176.0700641863,1,0,,5929.207821409009,49586.14
170,1/8/20 2:00,1,8,2020,2,370516.3,0.0,-48324.1,0.0,16.25,0.0,0,0,386309.3700641863,1,0,,6277.527263543027,65379.21
171,1/8/20 3:00,1,8,2020,3,392029.0,0.0,-81401.1,0.0,17.22,0.0,0,0,406649.7898074412,1,0,,7002.509380484137,80000.0
172,1/8/20 4:00,1,8,2020,4,432262.6,0.0,-65131.0,0.0,18.82,0.0,0,0,432262.6,0,0,1.0,8135.182131999999,80000.0
173,1/8/20 5:00,1,8,2020,5,494250.9,0.0,-66377.3,0.0,29.8,0.0,0,0,478773.69133709744,0,1,,14267.456001845503,64206.93
174,1/8/20 6:00,1,8,2020,6,531203.2,0.0,-69507.9,0.0,30.09,0.0,0,0,515725.99133709737,0,1,,15518.195079333258,48413.86
175,1/8/20 7:00,1,8,2020,7,519136.2,0.0,-103214.1,0.0,30.12,0.0,0,0,503658.9913370975,0,1,,15170.208819073378,32620.79
176,1/8/20 8:00,1,8,2020,8,490543.9,0.0,-96331.4,0.0,21.87,0.0,0,0,476238.9715938426,0,1,,10415.346308757338,18000.0
177,1/8/20 9:00,1,8,2020,9,462570.9,0.0,-94163.3,0.0,19.03,0.0,0,0,462570.9,0,0,,8802.724227000002,18000.0
178,1/8/20 10:00,1,8,2020,10,439215.7,0.0,-65062.8,0.0,17.32,0.0,0,0,439215.7,0,0,,7607.215924000001,18000.0
179,1/8/20 11:00,1,8,2020,11,417437.9,0.0,-61384.4,0.0,15.11,0.0,0,0,417437.9,0,0,,6307.486669,18000.0
180,1/8/20 12:00,1,8,2020,12,400560.6,0.0,-44498.3,0.0,14.63,0.0,0,0,400560.6,0,0,,5860.201578,18000.0
181,1/8/20 13:00,1,8,2020,13,387609.2,25338.5,0.0,25338.5,14.47,366744.38,0,0,387609.2,0,0,,5608.705124000001,18000.0
182,1/8/20 14:00,1,8,2020,14,386516.9,37897.2,0.0,37897.2,14.26,540478.5,0,0,386516.9,0,0,,5511.730994,18000.0
