CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost
1/4/20 17:00,1,4,2020,17,482637.1,10485.2,0,10485.2,18.43,193230.7
1/4/20 18:00,1,4,2020,18,488869.7,6194.1,0,6194.1,18.29,113313.63
1/4/20 19:00,1,4,2020,19,491615.3,6246.9,0,6246.9,17.8,111184.2
1/4/20 20:00,1,4,2020,20,482530.4,12434.4,0,12434.4,16.67,207250.36
1/4/20 21:00,1,4,2020,21,459509.6,12455.3,0,12455.3,17.4,216779.51
1/4/20 22:00,1,4,2020,22,433434.1,0,-5562.7,0,16.09,0
1/4/20 23:00,1,4,2020,23,409207.7,19158.7,0,19158.7,16.37,313716.05
1/5/20 0:00,1,5,2020,0,394694.3,7639.5,0,7639.5,15.83,120933.29
1/5/20 1:00,1,5,2020,1,390461.5,4859.8,0,4859.8,15.71,76332.39
1/5/20 2:00,1,5,2020,2,394014.5,4167.9,0,4167.9,15.96,66502.6
1/5/20 3:00,1,5,2020,3,401903.7,8967.2,0,8967.2,16.01,143554.11
1/5/20 4:00,1,5,2020,4,415112.5,11448.8,0,11448.8,17.53,200700.9
1/5/20 5:00,1,5,2020,5,435042.3,24878.7,0,24878.7,18.81,467903.66
1/5/20 6:00,1,5,2020,6,457963,552.2,0,552.2,21.86,12069.49
1/5/20 7:00,1,5,2020,7,477128.3,0,-34393.7,0,22.84,0
1/5/20 8:00,1,5,2020,8,480221.5,0,-53281.8,0,23.22,0
1/5/20 9:00,1,5,2020,9,471876.9,0,-40651.6,0,17.71,0
1/5/20 10:00,1,5,2020,10,458504.2,0,-3113,0,15.15,0
1/5/20 11:00,1,5,2020,11,445464.8,26706.9,0,26706.9,15.96,426364.98
1/5/20 12:00,1,5,2020,12,430183.6,60241.5,0,60241.5,13.83,833374.89
1/5/20 13:00,1,5,2020,13,415132.3,70859.8,0,70859.8,13.65,966967
1/5/20 14:00,1,5,2020,14,408067,60399.9,0,60399.9,13.55,818146.85
1/5/20 15:00,1,5,2020,15,415539.3,43349.9,0,43349.9,13.88,601826.66
1/5/20 16:00,1,5,2020,16,450870.2,49924.6,0,49924.6,15.24,760990.69
1/5/20 17:00,1,5,2020,17,499857.6,37926.9,0,37926.9,19.54,741140.93
1/5/20 18:00,1,5,2020,18,507874.4,22057.2,0,22057.2,19.37,427340.6
1/5/20 19:00,1,5,2020,19,502461.3,9979.2,0,9979.2,19.3,192591.57
1/5/20 20:00,1,5,2020,20,484410.3,0,-4557.3,0,18.69,0
1/5/20 21:00,1,5,2020,21,452276,2987.6,0,2987.6,17.29,51665.76
1/5/20 22:00,1,5,2020,22,419459.7,955.9,0,955.9,16.66,15929.5
1/5/20 23:00,1,5,2020,23,398710.4,27733.2,0,27733.2,15.95,442424.97
1/6/20 0:00,1,6,2020,0,389594.7,19087.2,0,19087.2,15.91,303631.54
1/6/20 1:00,1,6,2020,1,387447.5,17503.2,0,17503.2,15.73,275395.35
1/6/20 2:00,1,6,2020,2,391052.2,1474,0,1474,15.85,23366.14
1/6/20 3:00,1,6,2020,3,405229,0,-38450.5,0,17.02,0
1/6/20 4:00,1,6,2020,4,436758.3,0,-35055.9,0,19.08,0
1/6/20 5:00,1,6,2020,5,486235.2,0,-4250.4,0,24.78,0
1/6/20 6:00,1,6,2020,6,517287.1,0,-36393.5,0,26.67,0
1/6/20 7:00,1,6,2020,7,513516.3,0,-66420.2,0,26.5,0
1/6/20 8:00,1,6,2020,8,488405.5,0,-96330.3,0,25.08,0
1/6/20 9:00,1,6,2020,9,463112.1,0,-96366.6,0,20.98,0
1/6/20 10:00,1,6,2020,10,442522.3,0,-32579.8,0,16.27,0
1/6/20 11:00,1,6,2020,11,424414.1,0,-46682.9,0,14.94,0
1/6/20 12:00,1,6,2020,12,407386.1,9572.2,0,9572.2,14.68,140484.48
1/6/20 13:00,1,6,2020,13,394315.9,40323.8,0,40323.8,14.18,571872.13
1/6/20 14:00,1,6,2020,14,389849.9,50583.5,0,50583.5,13.94,705331.27
1/6/20 15:00,1,6,2020,15,394749.3,63720.8,0,63720.8,14.24,907345.96
1/6/20 16:00,1,6,2020,16,425939.8,6718.8,0,6718.8,14.86,99862.87
1/6/20 17:00,1,6,2020,17,476015.1,5135.9,0,5135.9,18.21,93523.2
1/6/20 18:00,1,6,2020,18,482346.7,0,-16197.5,0,15.91,0
1/6/20 19:00,1,6,2020,19,472123.3,0,-37420.9,0,15.92,0
1/6/20 20:00,1,6,2020,20,446795.8,0,-62234.7,0,15.24,0
1/6/20 21:00,1,6,2020,21,407567.6,0,-40662.6,0,15.18,0
1/6/20 22:00,1,6,2020,22,368673.8,0,-64138.8,0,16.02,0
1/6/20 23:00,1,6,2020,23,343995.3,0,-15952.2,0,14.45,0
1/7/20 0:00,1,7,2020,0,333003,0,-10260.8,0,14.35,0
1/7/20 1:00,1,7,2020,1,327193.9,0,-9863.7,0,14.27,0
1/7/20 2:00,1,7,2020,2,326199.5,0,-10672.2,0,14.25,0
1/7/20 3:00,1,7,2020,3,332784.1,0,-15198.7,0,14.25,0
1/7/20 4:00,1,7,2020,4,356893.9,0,-90409,0,14.73,0
1/7/20 5:00,1,7,2020,5,407401.5,0,-36434.2,0,15.74,0
1/7/20 6:00,1,7,2020,6,437021.2,0,-47929.2,0,18.12,0
1/7/20 7:00,1,7,2020,7,427351.1,0,-64365.4,0,17.63,0
1/7/20 8:00,1,7,2020,8,423109.5,0,-110042.9,0,15.17,0
1/7/20 9:00,1,7,2020,9,414885.9,0,-84685.7,0,15.22,0
1/7/20 10:00,1,7,2020,10,406638.1,0,-36459.5,0,15.05,0
1/7/20 11:00,1,7,2020,11,400867.5,0,-26077.7,0,14.62,0
1/7/20 12:00,1,7,2020,12,392958.5,0,-17593.4,0,14.6,0
1/7/20 13:00,1,7,2020,13,387259.4,0,-1448.7,0,14.68,0
1/7/20 14:00,1,7,2020,14,387984.3,28411.9,0,28411.9,14.83,421348.48
1/7/20 15:00,1,7,2020,15,395627.1,16057.8,0,16057.8,15.08,242156.44
1/7/20 16:00,1,7,2020,16,431352.9,3426.5,0,3426.5,15.74,53922.15
1/7/20 17:00,1,7,2020,17,482678.9,8879.2,0,8879.2,18.8,166909.43
1/7/20 18:00,1,7,2020,18,489976.3,0,-38791.5,0,19.38,0
1/7/20 19:00,1,7,2020,19,481396.3,0,-49010.5,0,19.31,0
1/7/20 20:00,1,7,2020,20,458619.7,0,-31421.5,0,19.11,0
1/7/20 21:00,1,7,2020,21,420318.8,0,-40753.9,0,17.98,0
1/7/20 22:00,1,7,2020,22,383837.3,6406.4,0,6406.4,17.49,112017.83
1/7/20 23:00,1,7,2020,23,364809.5,0,-28112.7,0,15.83,0
1/8/20 0:00,1,8,2020,0,359183,0,-29361.2,0,15.66,0
1/8/20 1:00,1,8,2020,1,361383,0,-27231.6,0,15.72,0
1/8/20 2:00,1,8,2020,2,370516.3,0,-48324.1,0,16.25,0
1/8/20 3:00,1,8,2020,3,392029,0,-81401.1,0,17.22,0
1/8/20 4:00,1,8,2020,4,432262.6,0,-65131,0,18.82,0
1/8/20 5:00,1,8,2020,5,494250.9,0,-66377.3,0,29.8,0
1/8/20 6:00,1,8,2020,6,531203.2,0,-69507.9,0,30.09,0
1/8/20 7:00,1,8,2020,7,519136.2,0,-103214.1,0,30.12,0
1/8/20 8:00,1,8,2020,8,490543.9,0,-96331.4,0,21.87,0
1/8/20 9:00,1,8,2020,9,462570.9,0,-94163.3,0,19.03,0
1/8/20 10:00,1,8,2020,10,439215.7,0,-65062.8,0,17.32,0
1/8/20 11:00,1,8,2020,11,417437.9,0,-61384.4,0,15.11,0
1/8/20 12:00,1,8,2020,12,400560.6,0,-44498.3,0,14.63,0
1/8/20 13:00,1,8,2020,13,387609.2,25338.5,0,25338.5,14.47,366744.38
1/8/20 14:00,1,8,2020,14,386516.9,37897.2,0,37897.2,14.26,540478.5
1/8/20 15:00,1,8,2020,15,393443.6,32884.5,0,32884.5,14.59,479705.93
1/8/20 16:00,1,8,2020,16,424371.2,0,-14169.1,0,15.09,0
1/8/20 17:00,1,8,2020,17,475344.1,0,-1762.2,0,16.49,0
1/8/20 18:00,1,8,2020,18,485325.5,0,-18962.9,0,17.73,0
1/8/20 19:00,1,8,2020,19,480432.7,0,-55984.5,0,18.1,0
1/8/20 20:00,1,8,2020,20,461539.1,0,-76061.7,0,18.34,0
1/8/20 21:00,1,8,2020,21,426369.9,0,-76973.6,0,17.84,0
1/8/20 22:00,1,8,2020,22,395208,0,-64831.8,0,17.66,0
1/8/20 23:00,1,8,2020,23,377450.7,0,-32784.4,0,17.22,0
1/9/20 0:00,1,9,2020,0,374180.4,0,-31956.1,0,16.21,0
1/9/20 1:00,1,9,2020,1,377491.4,0,-31732.8,0,16.01,0
1/9/20 2:00,1,9,2020,2,387071.3,0,-9707.5,0,17.6,0
1/9/20 3:00,1,9,2020,3,407196.9,0,-34373.9,0,18.66,0
1/9/20 4:00,1,9,2020,4,442651,0,-63074,0,23.88,0
1/9/20 5:00,1,9,2020,5,501593.4,0,-72216.1,0,25.57,0
1/9/20 6:00,1,9,2020,6,532029.3,0,-72487.8,0,26.87,0
1/9/20 7:00,1,9,2020,7,513371.1,0,-90593.8,0,26.21,0
1/9/20 8:00,1,9,2020,8,481355.6,0,-106630.7,0,24.24,0
1/9/20 9:00,1,9,2020,9,455302.1,0,-71018.2,0,20.4,0
1/9/20 10:00,1,9,2020,10,433541.9,0,-32046.3,0,16.13,0
1/9/20 11:00,1,9,2020,11,414290.8,0,-39536.2,0,15.32,0
1/9/20 12:00,1,9,2020,12,399631.1,0,-37488,0,16.84,0
1/9/20 13:00,1,9,2020,13,388477.1,15896.1,0,15896.1,15.75,250287.27
1/9/20 14:00,1,9,2020,14,385675.4,27630.9,0,27630.9,16.32,450847.87
1/9/20 15:00,1,9,2020,15,391045.6,14536.5,0,14536.5,16.65,242085.06
1/9/20 16:00,1,9,2020,16,423495.6,20401.7,0,20401.7,17.36,354204.11
1/9/20 17:00,1,9,2020,17,463720.4,647.9,0,647.9,19.42,12580.53
1/9/20 18:00,1,9,2020,18,462782.1,0,-12158.3,0,19.16,0
1/9/20 19:00,1,9,2020,19,449359.9,0,-14450.7,0,18.88,0
1/9/20 20:00,1,9,2020,20,421319.8,0,-22312.4,0,18.14,0
1/9/20 21:00,1,9,2020,21,379223.9,0,-17750.7,0,16.47,0
1/9/20 22:00,1,9,2020,22,336411.9,0,-21873.5,0,15.14,0
1/9/20 23:00,1,9,2020,23,309424.5,73608.7,0,73608.7,14.87,1094796.92
1/10/20 0:00,1,10,2020,0,296210.2,112307.8,0,112307.8,15.02,1686694.69
1/10/20 1:00,1,10,2020,1,292113.8,110440,0,110440,15.56,1718380.14
1/10/20 2:00,1,10,2020,2,295788.9,114803.7,0,114803.7,15.39,1766633.78
1/10/20 3:00,1,10,2020,3,307413.7,124642.1,0,124642.1,16.42,2046436.32
1/10/20 4:00,1,10,2020,4,334081,72950.9,0,72950.9,16.81,1226202.5
1/10/20 5:00,1,10,2020,5,387862.2,110675.4,0,110675.4,19.12,2115726.28
1/10/20 6:00,1,10,2020,6,423084.2,135636.6,0,135636.6,19.23,2608929.31
1/10/20 7:00,1,10,2020,7,421280.2,83173.2,0,83173.2,20.17,1677212.53
1/10/20 8:00,1,10,2020,8,415220.3,67654.4,0,67654.4,19.22,1300452.88
1/10/20 9:00,1,10,2020,9,414035.6,60222.8,0,60222.8,19.26,1159782.73
1/10/20 10:00,1,10,2020,10,408801.8,78465.2,0,78465.2,19.49,1529427.99
1/10/20 11:00,1,10,2020,11,394942.9,99647.9,0,99647.9,19.63,1955938.81
1/10/20 12:00,1,10,2020,12,381235.8,101689.5,0,101689.5,19.61,1994588.7
1/10/20 13:00,1,10,2020,13,374389.4,98772.3,0,98772.3,17.99,1776706.26
1/10/20 14:00,1,10,2020,14,374368.5,104680.4,0,104680.4,18.31,1916928.42
1/10/20 15:00,1,10,2020,15,381202.8,116103.9,0,116103.9,18.79,2181487.79
1/10/20 16:00,1,10,2020,16,409234.1,135441.9,0,135441.9,19.51,2642376.66
1/10/20 17:00,1,10,2020,17,431261.6,152242.2,0,152242.2,19.51,2969529.78
1/10/20 18:00,1,10,2020,18,423002.8,138549.4,0,138549.4,19.79,2741657.09
1/10/20 19:00,1,10,2020,19,410514.5,142466.5,0,142466.5,18.89,2691819.04
1/10/20 20:00,1,10,2020,20,392503.1,134886.4,0,134886.4,18.37,2477647.35
1/10/20 21:00,1,10,2020,21,362668.9,120022.1,0,120022.1,14.49,1739396.28
1/10/20 22:00,1,10,2020,22,326901.3,99553.3,0,99553.3,14.7,1463533.06
1/10/20 23:00,1,10,2020,23,297129.8,86028.8,0,86028.8,14.61,1256863.56
1/11/20 0:00,1,11,2020,0,278005.2,139371.1,0,139371.1,17.79,2478965.88
1/11/20 1:00,1,11,2020,1,265604.9,119559,0,119559,14.55,1739726.92
1/11/20 2:00,1,11,2020,2,260485.5,115339.4,0,115339.4,14.34,1653517.17
1/11/20 3:00,1,11,2020,3,260300.7,116147.9,0,116147.9,14.09,1636117.39
1/11/20 4:00,1,11,2020,4,264601.7,112196.7,0,112196.7,14.32,1606869.92
1/11/20 5:00,1,11,2020,5,278730.1,117906.8,0,117906.8,14.58,1718574.14
1/11/20 6:00,1,11,2020,6,303948.7,88287.1,0,88287.1,14.69,1296822.73
1/11/20 7:00,1,11,2020,7,331951.4,98507.2,0,98507.2,17.15,1688994.6
1/11/20 8:00,1,11,2020,8,359223.7,108455.6,0,108455.6,18.34,1988565.96
1/11/20 9:00,1,11,2020,9,378316.4,110381.7,0,110381.7,23.69,2615439.19
1/11/20 10:00,1,11,2020,10,385918.5,112282.5,0,112282.5,23.46,2634428.16
1/11/20 11:00,1,11,2020,11,387772,105523,0,105523,21.45,2263426.14
1/11/20 12:00,1,11,2020,12,385358.6,105431.7,0,105431.7,21.21,2235795.17
1/11/20 13:00,1,11,2020,13,382317.1,102201,0,102201,18.92,1933632.7
1/11/20 14:00,1,11,2020,14,383207,103549.6,0,103549.6,18.61,1927451.54
1/11/20 15:00,1,11,2020,15,392107.1,117715.4,0,117715.4,18.73,2204632.87
1/11/20 16:00,1,11,2020,16,416799.9,102974.3,0,102974.3,20.47,2107379.35
1/11/20 17:00,1,11,2020,17,418375.1,97394,0,97394,22.86,2226212.57
1/11/20 18:00,1,11,2020,18,415476.6,97947.3,0,97947.3,22.02,2157171.75
1/11/20 19:00,1,11,2020,19,402332.7,111456.4,0,111456.4,19.99,2228492.7
1/11/20 20:00,1,11,2020,20,382878.1,123138.4,0,123138.4,17.92,2207132.68
1/11/20 21:00,1,11,2020,21,354070.2,118878.1,0,118878.1,15.48,1840375.64
1/11/20 22:00,1,11,2020,22,319521.4,108526,0,108526,15.3,1660729.97
1/11/20 23:00,1,11,2020,23,287379.4,97037.6,0,97037.6,15.38,1492719.7
1/12/20 0:00,1,12,2020,0,266376,138601.1,0,138601.1,14.94,2071296.42
1/12/20 1:00,1,12,2020,1,254541.1,127941,0,127941,14.64,1873133
1/12/20 2:00,1,12,2020,2,252336.7,125593.6,0,125593.6,14.56,1828894
1/12/20 3:00,1,12,2020,3,255775.3,128782.5,0,128782.5,14.89,1917429.76
1/12/20 4:00,1,12,2020,4,265993.2,117317.2,0,117317.2,15.41,1807670.34
1/12/20 5:00,1,12,2020,5,285437.9,93130.4,0,93130.4,15.65,1457826.03
1/12/20 6:00,1,12,2020,6,313636.4,121939.4,0,121939.4,17.73,2161388.06
1/12/20 7:00,1,12,2020,7,343407.9,117535,0,117535,17.72,2082720.2
1/12/20 8:00,1,12,2020,8,364032.9,118285.2,0,118285.2,18.61,2201453.17
1/12/20 9:00,1,12,2020,9,371481,110346.5,0,110346.5,18.72,2066149.94
1/12/20 10:00,1,12,2020,10,371342.4,121863.5,0,121863.5,18.62,2269208.05
1/12/20 11:00,1,12,2020,11,370254.5,124016.2,0,124016.2,18.74,2323914.77
1/12/20 12:00,1,12,2020,12,367418.7,124199.9,0,124199.9,18.78,2331915.22
1/12/20 13:00,1,12,2020,13,364049.4,115054.5,0,115054.5,17.76,2043828.14
1/12/20 14:00,1,12,2020,14,364542.2,106598.8,0,106598.8,18.8,2004302.62
1/12/20 15:00,1,12,2020,15,368605.6,110657.8,0,110657.8,18.92,2093534.92
1/12/20 16:00,1,12,2020,16,393455.7,127051.1,0,127051.1,19.85,2521443.43
1/12/20 17:00,1,12,2020,17,435142.4,114645.3,0,114645.3,22.23,2549023.6
1/12/20 18:00,1,12,2020,18,436007,109661.2,0,109661.2,22.11,2425102.61
1/12/20 19:00,1,12,2020,19,421650.9,95133.5,0,95133.5,21.78,2072093.25
1/12/20 20:00,1,12,2020,20,392814.4,98785.5,0,98785.5,22.12,2184957.45
1/12/20 21:00,1,12,2020,21,352163.9,88899.8,0,88899.8,23.16,2058537.1
1/12/20 22:00,1,12,2020,22,307341.1,61347,0,61347,15.57,955148.25
1/12/20 23:00,1,12,2020,23,277180.2,104572.6,0,104572.6,15.22,1591448.57
1/13/20 0:00,1,13,2020,0,261011.3,102735.6,0,102735.6,15.08,1548831.63
1/13/20 1:00,1,13,2020,1,253943.8,101356.2,0,101356.2,14.74,1494071.47
1/13/20 2:00,1,13,2020,2,254480.6,104105.1,0,104105.1,14.55,1514697.97
1/13/20 3:00,1,13,2020,3,262594.2,111009.8,0,111009.8,14.57,1617312.88
1/13/20 4:00,1,13,2020,4,289076.7,74499.7,0,74499.7,15.05,1121168.34
1/13/20 5:00,1,13,2020,5,342503.7,52871.5,0,52871.5,16.03,847746.92
1/13/20 6:00,1,13,2020,6,381497.6,52649.3,0,52649.3,18.8,989659.42
1/13/20 7:00,1,13,2020,7,387659.8,127.6,0,127.6,18.34,2340.69
1/13/20 8:00,1,13,2020,8,397588.4,0,-32175,0,18.41,0
1/13/20 9:00,1,13,2020,9,399283.5,0,-14505.7,0,19,0
1/13/20 10:00,1,13,2020,10,397357.4,0,-7687.9,0,18.54,0
1/13/20 11:00,1,13,2020,11,392051,0,-9916.5,0,18.28,0
1/13/20 12:00,1,13,2020,12,384066.1,0,-14265.9,0,18.4,0
1/13/20 13:00,1,13,2020,13,379060,0,-35073.5,0,18.32,0
1/13/20 14:00,1,13,2020,14,381044.4,0,-34403.6,0,18.45,0
1/13/20 15:00,1,13,2020,15,389038.1,0,-19908.9,0,18.87,0
1/13/20 16:00,1,13,2020,16,419226.5,3720.2,0,3720.2,19.63,73026.41
1/13/20 17:00,1,13,2020,17,448397.4,0,-15079.9,0,21.07,0
1/13/20 18:00,1,13,2020,18,444902.7,0,-22611.6,0,20.04,0
1/13/20 19:00,1,13,2020,19,425552.6,0,-2645.5,0,19.81,0
1/13/20 20:00,1,13,2020,20,395639.2,0,-7276.5,0,20.32,0
1/13/20 21:00,1,13,2020,21,359033.4,0,-18814.4,0,19.43,0
1/13/20 22:00,1,13,2020,22,318450,58394.6,0,58394.6,15.59,910453.57
1/13/20 23:00,1,13,2020,23,287037.3,124074.5,0,124074.5,15.2,1885733.88
1/14/20 0:00,1,14,2020,0,267219.7,108010.1,0,108010.1,14.67,1584076.13
1/14/20 1:00,1,14,2020,1,258102.9,101942.5,0,101942.5,14.6,1488564.39
1/14/20 2:00,1,14,2020,2,256246.1,103579.3,0,103579.3,14.34,1485513.6
1/14/20 3:00,1,14,2020,3,262510.6,111801.8,0,111801.8,14.37,1606748.39
1/14/20 4:00,1,14,2020,4,285417,113857.7,0,113857.7,14.73,1677681.82
1/14/20 5:00,1,14,2020,5,335123.8,67932.7,0,67932.7,15.74,1069267.49
1/14/20 6:00,1,14,2020,6,373312.5,0,-3415.5,0,18.1,0
1/14/20 7:00,1,14,2020,7,371604.2,0,-23130.8,0,18.18,0
1/14/20 8:00,1,14,2020,8,378577.1,0,-22750.2,0,18.53,0
1/14/20 9:00,1,14,2020,9,385058.3,0,-28058.8,0,17.92,0
