CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost
1/1/18 0:00,1,1,2018,0,486996.4,0,-5327.3,0,28.41,0
1/1/18 1:00,1,1,2018,1,478153.5,0,-4721.2,0,28.83,0
1/1/18 2:00,1,1,2018,2,479066.5,12079.1,0,12079.1,34.27,413943.51
1/1/18 3:00,1,1,2018,3,486879.8,0,-24813.8,0,34.47,0
1/1/18 4:00,1,1,2018,4,504179.5,0,-25280.2,0,35.4,0
1/1/18 5:00,1,1,2018,5,523718.8,0,-22981.2,0,35.64,0
1/1/18 6:00,1,1,2018,6,541300.1,0,-27500,0,40.13,0
1/1/18 7:00,1,1,2018,7,560096.9,0,-39928.9,0,37.4,0
1/1/18 8:00,1,1,2018,8,591881.4,0,-14451.8,0,39.82,0
1/1/18 9:00,1,1,2018,9,614068.4,29636.2,0,29636.2,42.06,1246457.08
1/1/18 10:00,1,1,2018,10,622988.3,55047.3,0,55047.3,40.42,2225132.97
1/1/18 11:00,1,1,2018,11,615017.7,59265.8,0,59265.8,35.49,2103361.02
1/1/18 12:00,1,1,2018,12,593451.1,48376.9,0,48376.9,35.52,1718570.02
1/1/18 13:00,1,1,2018,13,566482.4,80958.9,0,80958.9,37.88,3066536.93
1/1/18 14:00,1,1,2018,14,552223.1,82418.6,0,82418.6,38.99,3213707.26
1/1/18 15:00,1,1,2018,15,559920.9,53204.8,0,53204.8,36.61,1947849.01
1/1/18 16:00,1,1,2018,16,606783.1,73496.5,0,73496.5,40.68,2989536.28
1/1/18 17:00,1,1,2018,17,657059.7,96173,0,96173,166.01,15965631.64
1/1/18 18:00,1,1,2018,18,671094.6,83343.7,0,83343.7,194.49,16209899.59
1/1/18 19:00,1,1,2018,19,668892.4,76103.5,0,76103.5,197.37,15020509.74
1/1/18 20:00,1,1,2018,20,659246.5,61260.1,0,61260.1,197.38,12091334.76
1/1/18 21:00,1,1,2018,21,636967.1,135978.7,0,135978.7,194.49,26446701.33
1/1/18 22:00,1,1,2018,22,603530.4,123412.3,0,123412.3,197.38,24358749.54
1/1/18 23:00,1,1,2018,23,576969.8,136543,0,136543,180.08,24588267.47
1/2/18 0:00,1,2,2018,0,566131.5,107129,0,107129,190.69,20427946.93
1/2/18 1:00,1,2,2018,1,567675.9,88284.9,0,88284.9,191.61,16916587.51
1/2/18 2:00,1,2,2018,2,576858.7,86227.9,0,86227.9,193.41,16677562.33
1/2/18 3:00,1,2,2018,3,594195.8,33212.3,0,33212.3,193.27,6419054.14
1/2/18 4:00,1,2,2018,4,628295.8,0,-14048.1,0,253.29,0
1/2/18 5:00,1,2,2018,5,671168.3,0,-42593.1,0,204.42,0
1/2/18 6:00,1,2,2018,6,705571.9,0,-28433.9,0,242.36,0
1/2/18 7:00,1,2,2018,7,711679.1,0,-33059.4,0,250.98,0
1/2/18 8:00,1,2,2018,8,690993.6,0,-73621.9,0,250.84,0
1/2/18 9:00,1,2,2018,9,658015.6,0,-44333.3,0,245.17,0
1/2/18 10:00,1,2,2018,10,623525.1,17882.7,0,17882.7,253.28,4529348.14
1/2/18 11:00,1,2,2018,11,591615.2,0,-3503.5,0,225.38,0
1/2/18 12:00,1,2,2018,12,563664.2,0,-21274,0,37.04,0
1/2/18 13:00,1,2,2018,13,539902,31192.7,0,31192.7,37.84,1180256.91
1/2/18 14:00,1,2,2018,14,531017.3,57466.2,0,57466.2,40.88,2349022.87
1/2/18 15:00,1,2,2018,15,542419.9,0,-22621.5,0,34.78,0
1/2/18 16:00,1,2,2018,16,593102.4,24989.8,0,24989.8,253.29,6329691.43
1/2/18 17:00,1,2,2018,17,655738.6,27740.9,0,27740.9,253.29,7026520.3
1/2/18 18:00,1,2,2018,18,668571.2,0,-12712.7,0,253.29,0
1/2/18 19:00,1,2,2018,19,664745.4,0,-24245.1,0,197.38,0
1/2/18 20:00,1,2,2018,20,643791.5,0,-9469.9,0,235.99,0
1/2/18 21:00,1,2,2018,21,603510.6,36741.1,0,36741.1,236.53,8690335.64
1/2/18 22:00,1,2,2018,22,559335.7,81342.8,0,81342.8,235.64,19167715
1/2/18 23:00,1,2,2018,23,525174.1,43909.8,0,43909.8,235.36,10334500.75
1/3/18 0:00,1,3,2018,0,508765.4,28729.8,0,28729.8,233.36,6704357.4
1/3/18 1:00,1,3,2018,1,501630.8,3694.9,0,3694.9,234,864606.6
1/3/18 2:00,1,3,2018,2,501471.3,0,-799.7,0,262.67,0
1/3/18 3:00,1,3,2018,3,509477.1,0,-73163.2,0,262.67,0
1/3/18 4:00,1,3,2018,4,534243.6,0,-103273.5,0,262.67,0
1/3/18 5:00,1,3,2018,5,567321.7,0,-116562.6,0,262.67,0
1/3/18 6:00,1,3,2018,6,594301.4,0,-136136,0,262.67,0
1/3/18 7:00,1,3,2018,7,600688,0,-140860.5,0,262.67,0
1/3/18 8:00,1,3,2018,8,600537.3,0,-165359.7,0,262.67,0
1/3/18 9:00,1,3,2018,9,590566.9,0,-123516.8,0,262.67,0
1/3/18 10:00,1,3,2018,10,560978,0,-91721.3,0,171.58,0
1/3/18 11:00,1,3,2018,11,543902.7,0,-35918.3,0,169.49,0
1/3/18 12:00,1,3,2018,12,533055.6,0,-45996.5,0,35.89,0
1/3/18 13:00,1,3,2018,13,518952.5,0,-8537.1,0,43.22,0
1/3/18 14:00,1,3,2018,14,506672.1,0,-29062,0,36.76,0
1/3/18 15:00,1,3,2018,15,518072.5,0,-54451.1,0,36.88,0
1/3/18 16:00,1,3,2018,16,572413.6,0,-22319,0,36.78,0
1/3/18 17:00,1,3,2018,17,636834,2300.1,0,2300.1,192.44,442639.52
1/3/18 18:00,1,3,2018,18,644393.2,0,-10204.7,0,193.46,0
1/3/18 19:00,1,3,2018,19,639205.6,0,-22338.8,0,193.88,0
1/3/18 20:00,1,3,2018,20,619192.2,0,-37230.6,0,194.12,0
1/3/18 21:00,1,3,2018,21,579014.7,0,-48074.4,0,194.97,0
1/3/18 22:00,1,3,2018,22,539345.4,0,-23322.2,0,194.04,0
1/3/18 23:00,1,3,2018,23,513901.3,0,-23087.9,0,40.06,0
1/4/18 0:00,1,4,2018,0,503731.8,0,-35928.2,0,35.95,0
1/4/18 1:00,1,4,2018,1,506269.5,0,-28380,0,39.2,0
1/4/18 2:00,1,4,2018,2,511260.2,0,-4857.6,0,43.57,0
1/4/18 3:00,1,4,2018,3,527587.5,0,-157176.8,0,334.71,0
1/4/18 4:00,1,4,2018,4,558332.5,0,-303036.8,0,334.72,0
1/4/18 5:00,1,4,2018,5,602537.1,0,-360816.5,0,334.72,0
1/4/18 6:00,1,4,2018,6,636410.5,0,-341836,0,334.72,0
1/4/18 7:00,1,4,2018,7,642866.4,0,-348331.5,0,390.01,0
1/4/18 8:00,1,4,2018,8,634577.9,0,-343916.1,0,390.01,0
1/4/18 9:00,1,4,2018,9,618383.7,0,-329275.1,0,543.23,0
1/4/18 10:00,1,4,2018,10,600444.9,0,-229318.1,0,466.15,0
1/4/18 11:00,1,4,2018,11,582838.3,0,-70969.8,0,466.16,0
1/4/18 12:00,1,4,2018,12,567255.7,0,-29728.6,0,293.54,0
1/4/18 13:00,1,4,2018,13,557679.1,0,-44437.8,0,35.25,0
1/4/18 14:00,1,4,2018,14,556884.9,0,-42295,0,40.37,0
1/4/18 15:00,1,4,2018,15,574484.9,0,-13099.9,0,44.37,0
1/4/18 16:00,1,4,2018,16,628391.5,33573.1,0,33573.1,293.54,9855158.57
1/4/18 17:00,1,4,2018,17,691836.2,0,-117843,0,435.63,0
1/4/18 18:00,1,4,2018,18,702199.3,0,-257339.5,0,435.63,0
1/4/18 19:00,1,4,2018,19,700341.4,0,-307857,0,466.16,0
1/4/18 20:00,1,4,2018,20,678489.9,0,-281318.4,0,466.16,0
1/4/18 21:00,1,4,2018,21,641554.1,0,-289608,0,543.23,0
1/4/18 22:00,1,4,2018,22,604406,0,-283047.6,0,543.23,0
1/4/18 23:00,1,4,2018,23,581590.9,0,-299971.1,0,466.16,0
1/5/18 0:00,1,5,2018,0,573246.3,0,-306606.3,0,543.23,0
1/5/18 1:00,1,5,2018,1,572936.1,0,-316593.2,0,466.16,0
1/5/18 2:00,1,5,2018,2,580233.5,0,-312673.9,0,466.16,0
1/5/18 3:00,1,5,2018,3,595263.9,0,-304915.6,0,543.23,0
1/5/18 4:00,1,5,2018,4,624837.4,0,-327670.2,0,543.23,0
1/5/18 5:00,1,5,2018,5,666806.8,0,-318368.6,0,543.23,0
1/5/18 6:00,1,5,2018,6,696768.6,0,-299102.1,0,543.23,0
1/5/18 7:00,1,5,2018,7,698270.1,0,-308948.2,0,466.16,0
1/5/18 8:00,1,5,2018,8,684356.2,0,-288568.5,0,466.16,0
1/5/18 9:00,1,5,2018,9,657255.5,4045.8,0,4045.8,250.03,1011578.66
1/5/18 10:00,1,5,2018,10,626076,45413.5,0,45413.5,250.77,11388547.76
1/5/18 11:00,1,5,2018,11,598331.8,30881.4,0,30881.4,44.22,1365683.59
1/5/18 12:00,1,5,2018,12,574161.5,13448.6,0,13448.6,33.72,453515.03
1/5/18 13:00,1,5,2018,13,553168,29768.2,0,29768.2,32.55,968937.05
1/5/18 14:00,1,5,2018,14,544610,44519.2,0,44519.2,30.31,1349577.29
1/5/18 15:00,1,5,2018,15,557387.6,48550.7,0,48550.7,32.96,1600391.29
1/5/18 16:00,1,5,2018,16,598484.7,49365.8,0,49365.8,47.87,2363116.16
1/5/18 17:00,1,5,2018,17,648925.2,16167.8,0,16167.8,181.89,2940730.42
1/5/18 18:00,1,5,2018,18,650842.5,38593.5,0,38593.5,44.4,1713593.85
1/5/18 19:00,1,5,2018,19,644975.1,38647.4,0,38647.4,46.87,1811450.01
1/5/18 20:00,1,5,2018,20,631100.8,24899.6,0,24899.6,41.12,1023839.18
1/5/18 21:00,1,5,2018,21,603156.4,5732.1,0,5732.1,214.74,1230919.18
1/5/18 22:00,1,5,2018,22,573175.9,19628.4,0,19628.4,206.31,4049548.94
1/5/18 23:00,1,5,2018,23,546841.9,95823.2,0,95823.2,220.59,21137601.36
1/6/18 0:00,1,6,2018,0,534408.6,121631.4,0,121631.4,209.01,25421826.18
1/6/18 1:00,1,6,2018,1,531776.3,106561.4,0,106561.4,209.01,22271971.97
1/6/18 2:00,1,6,2018,2,536875.9,99006.6,0,99006.6,208.92,20684260.86
1/6/18 3:00,1,6,2018,3,547236.8,47584.9,0,47584.9,213.98,10182269.25
1/6/18 4:00,1,6,2018,4,564821.4,0,-3335.2,0,240.57,0
1/6/18 5:00,1,6,2018,5,588947.7,0,-827.2,0,243.22,0
1/6/18 6:00,1,6,2018,6,617312.3,0,-11601.7,0,244.72,0
1/6/18 7:00,1,6,2018,7,637409.3,0,-21356.5,0,244.99,0
1/6/18 8:00,1,6,2018,8,633660.5,0,-52710.9,0,242.63,0
1/6/18 9:00,1,6,2018,9,613043.2,9104.7,0,9104.7,173.82,1582559.83
1/6/18 10:00,1,6,2018,10,585180.2,0,-91265.9,0,168.04,0
1/6/18 11:00,1,6,2018,11,557229.2,0,-8384.2,0,79.27,0
1/6/18 12:00,1,6,2018,12,531212,24526.7,0,24526.7,64.65,1585732.09
1/6/18 13:00,1,6,2018,13,511921.3,69126.2,0,69126.2,33.14,2291146.42
1/6/18 14:00,1,6,2018,14,504119,67351.9,0,67351.9,32.82,2210428.74
1/6/18 15:00,1,6,2018,15,518234.2,96250,0,96250,63.62,6123742.63
1/6/18 16:00,1,6,2018,16,565050.2,136504.5,0,136504.5,70.06,9563450.67
1/6/18 17:00,1,6,2018,17,623339.2,111219.9,0,111219.9,160.93,17898707.48
1/6/18 18:00,1,6,2018,18,634274.3,118619.6,0,118619.6,173.33,20560299.68
1/6/18 19:00,1,6,2018,19,635022.3,117988.2,0,117988.2,174.39,20575938.6
1/6/18 20:00,1,6,2018,20,623203.9,105442.7,0,105442.7,173.85,18330781.08
1/6/18 21:00,1,6,2018,21,602483.2,84109.3,0,84109.3,173.9,14626338.12
1/6/18 22:00,1,6,2018,22,576917,102663,0,102663,173.41,17803283.61
1/6/18 23:00,1,6,2018,23,554427.5,79820.4,0,79820.4,192.46,15362090.51
1/7/18 0:00,1,7,2018,0,541361.7,67072.5,0,67072.5,192.12,12885908.33
1/7/18 1:00,1,7,2018,1,533574.8,36347.3,0,36347.3,191.98,6977849.25
1/7/18 2:00,1,7,2018,2,529676.4,0,-6141.3,0,173.97,0
1/7/18 3:00,1,7,2018,3,533186.5,0,-31466.6,0,174.24,0
1/7/18 4:00,1,7,2018,4,544508.8,0,-48216.3,0,171.25,0
1/7/18 5:00,1,7,2018,5,563766.5,0,-44847,0,167.75,0
1/7/18 6:00,1,7,2018,6,586297.8,5956.5,0,5956.5,168.26,1002237.71
1/7/18 7:00,1,7,2018,7,605160.6,22374,0,22374,176.2,3942233.92
1/7/18 8:00,1,7,2018,8,606452,27358.1,0,27358.1,361.22,9882156.09
1/7/18 9:00,1,7,2018,9,594628.1,50373.4,0,50373.4,357.75,18021073.78
1/7/18 10:00,1,7,2018,10,582721.7,59184.4,0,59184.4,356.45,21096285.3
1/7/18 11:00,1,7,2018,11,566880.6,58712.5,0,58712.5,33.2,1949390.04
1/7/18 12:00,1,7,2018,12,540841.4,64104.7,0,64104.7,33.04,2118147.5
1/7/18 13:00,1,7,2018,13,522832.2,98025.4,0,98025.4,33.22,3256021.49
1/7/18 14:00,1,7,2018,14,522131.5,101902.9,0,101902.9,36.2,3689190.69
1/7/18 15:00,1,7,2018,15,540857.9,126226.1,0,126226.1,38.34,4839597.03
1/7/18 16:00,1,7,2018,16,586909.4,125140.4,0,125140.4,354.11,44313892.52
1/7/18 17:00,1,7,2018,17,636920.9,103870.8,0,103870.8,40.79,4237336.58
1/7/18 18:00,1,7,2018,18,642635.4,90328.7,0,90328.7,171.4,15482781.79
1/7/18 19:00,1,7,2018,19,630820.3,77864.6,0,77864.6,164.64,12819822.41
1/7/18 20:00,1,7,2018,20,604836.1,50773.8,0,50773.8,163.8,8316667.2
1/7/18 21:00,1,7,2018,21,565022.7,42330.2,0,42330.2,101.05,4277509.04
1/7/18 22:00,1,7,2018,22,524367.8,18586.7,0,18586.7,33.56,623751.07
1/7/18 23:00,1,7,2018,23,494725,32965.9,0,32965.9,33.6,1107621.27
1/8/18 0:00,1,8,2018,0,481858.3,20715.2,0,20715.2,29.26,606219.97
1/8/18 1:00,1,8,2018,1,475176.9,0,-5078.7,0,30.46,0
1/8/18 2:00,1,8,2018,2,473194.7,0,-18992.6,0,30.18,0
1/8/18 3:00,1,8,2018,3,481762.6,0,-14842.3,0,30.53,0
1/8/18 4:00,1,8,2018,4,503856.1,4448.4,0,4448.4,34.98,155593.47
1/8/18 5:00,1,8,2018,5,533206.3,0,-22627,0,43.84,0
1/8/18 6:00,1,8,2018,6,564190,0,-39205.1,0,182.77,0
1/8/18 7:00,1,8,2018,7,577438.4,0,-29059.8,0,182.86,0
1/8/18 8:00,1,8,2018,8,588050.1,0,-15935.7,0,36.87,0
1/8/18 9:00,1,8,2018,9,590620.8,10921.9,0,10921.9,34.61,378034.26
1/8/18 10:00,1,8,2018,10,582859.2,42474.3,0,42474.3,34.75,1476177.31
1/8/18 11:00,1,8,2018,11,572672.1,52571.2,0,52571.2,34.48,1812402.63
1/8/18 12:00,1,8,2018,12,557816.6,70090.9,0,70090.9,34.58,2423483.99
1/8/18 13:00,1,8,2018,13,546839.7,61562.6,0,61562.6,35.15,2163900.76
1/8/18 14:00,1,8,2018,14,545996,26033.7,0,26033.7,35.63,927455.77
1/8/18 15:00,1,8,2018,15,555368,27178.8,0,27178.8,33.95,922657.75
1/8/18 16:00,1,8,2018,16,586906.1,18253.4,0,18253.4,32.12,586297.38
1/8/18 17:00,1,8,2018,17,605314.6,56760,0,56760,32.62,1851590.66
1/8/18 18:00,1,8,2018,18,589243.6,59394.5,0,59394.5,32.14,1908826.38
1/8/18 19:00,1,8,2018,19,555998.3,31252.1,0,31252.1,31.84,995048.11
1/8/18 20:00,1,8,2018,20,522668.3,26464.9,0,26464.9,28.32,749602.41
1/8/18 21:00,1,8,2018,21,489102.9,20788.9,0,20788.9,28.44,591259.18
1/8/18 22:00,1,8,2018,22,452826,81336.2,0,81336.2,19.6,1594344.06
1/8/18 23:00,1,8,2018,23,419543.3,51861.7,0,51861.7,19.29,1000407.01
1/9/18 0:00,1,9,2018,0,390259.1,30978.2,0,30978.2,19.14,592972.31
1/9/18 1:00,1,9,2018,1,376915,133.1,0,133.1,18.98,2526.8
1/9/18 2:00,1,9,2018,2,373753.6,0,-36513.4,0,18.93,0
1/9/18 3:00,1,9,2018,3,384789.9,0,-46762.1,0,18.9,0
1/9/18 4:00,1,9,2018,4,413602.2,0,-48815.8,0,19.3,0
1/9/18 5:00,1,9,2018,5,463860.1,0,-33894.3,0,21.71,0
1/9/18 6:00,1,9,2018,6,489281.1,0,-39755.1,0,28.12,0
1/9/18 7:00,1,9,2018,7,474351.9,0,-51620.8,0,27.27,0
1/9/18 8:00,1,9,2018,8,466175.6,0,-40035.6,0,24.78,0
1/9/18 9:00,1,9,2018,9,458280.9,0,-40587.8,0,23.99,0
1/9/18 10:00,1,9,2018,10,445535.2,0,-36759.8,0,21.08,0
1/9/18 11:00,1,9,2018,11,428689.8,0,-62772.6,0,19.48,0
1/9/18 12:00,1,9,2018,12,411112.9,0,-31478.7,0,19.23,0
1/9/18 13:00,1,9,2018,13,392069.7,0,-74764.8,0,18.85,0
1/9/18 14:00,1,9,2018,14,386173.7,0,-126239.3,0,20.86,0
1/9/18 15:00,1,9,2018,15,389708,0,-120001.2,0,21.1,0
1/9/18 16:00,1,9,2018,16,419312.3,0,-90174.7,0,20.57,0
1/9/18 17:00,1,9,2018,17,471925.3,0,-69206.5,0,19.85,0
1/9/18 18:00,1,9,2018,18,479850.8,0,-39314,0,20.26,0
1/9/18 19:00,1,9,2018,19,471858.2,5612.2,0,5612.2,20.22,113486.54
1/9/18 20:00,1,9,2018,20,443439.7,0,-762.3,0,19.9,0
1/9/18 21:00,1,9,2018,21,401262.4,0,-30039.9,0,19.29,0
1/9/18 22:00,1,9,2018,22,357024.8,0,-17647.3,0,18.86,0
1/9/18 23:00,1,9,2018,23,325032.4,0,-29470.1,0,18.56,0
1/10/18 0:00,1,10,2018,0,308425.7,0,-40425,0,17.79,0
1/10/18 1:00,1,10,2018,1,299876.5,0,-47825.8,0,17.51,0
1/10/18 2:00,1,10,2018,2,299336.4,0,-50585.7,0,17.74,0
1/10/18 3:00,1,10,2018,3,307656.8,0,-47756.5,0,17.95,0
1/10/18 4:00,1,10,2018,4,336175.4,0,-25316.5,0,18.62,0
1/10/18 5:00,1,10,2018,5,390501.1,0,-34829.3,0,24.01,0
1/10/18 6:00,1,10,2018,6,422527.6,1530.1,0,1530.1,21.71,33221.68
1/10/18 7:00,1,10,2018,7,412585.8,1061.5,0,1061.5,20.4,21655.02
1/10/18 8:00,1,10,2018,8,406484.1,0,-6608.8,0,20.05,0
1/10/18 9:00,1,10,2018,9,402326.1,0,-15925.8,0,20.26,0
1/10/18 10:00,1,10,2018,10,398314.4,0,-12282.6,0,20.99,0
1/10/18 11:00,1,10,2018,11,390746.4,0,-13495.9,0,19.8,0
1/10/18 12:00,1,10,2018,12,380153.4,0,-16571.5,0,19.37,0
1/10/18 13:00,1,10,2018,13,372633.8,0,-23633.5,0,19.37,0
1/10/18 14:00,1,10,2018,14,372094.8,0,-31278.5,0,19.24,0
1/10/18 15:00,1,10,2018,15,378431.9,0,-9824.1,0,19.18,0
1/10/18 16:00,1,10,2018,16,411252.6,0,-9467.7,0,19.7,0
1/10/18 17:00,1,10,2018,17,458497.6,20310.4,0,20310.4,20.66,419659.58
1/10/18 18:00,1,10,2018,18,459120.2,13576.2,0,13576.2,20.8,282394.46
1/10/18 19:00,1,10,2018,19,446400.9,4133.8,0,4133.8,20.78,85907.39
1/10/18 20:00,1,10,2018,20,418724.9,13374.9,0,13374.9,20.61,275640.64
1/10/18 21:00,1,10,2018,21,372871.4,0,-13752.2,0,19.86,0
1/10/18 22:00,1,10,2018,22,326961.8,0,-47220.8,0,18.64,0
1/10/18 23:00,1,10,2018,23,298074.7,0,-52811,0,18.39,0
1/11/18 0:00,1,11,2018,0,285101.3,0,-48156.9,0,18.69,0
1/11/18 1:00,1,11,2018,1,279345,0,-53020,0,18.86,0
1/11/18 2:00,1,11,2018,2,283053.1,0,-47370.4,0,18.73,0
1/11/18 3:00,1,11,2018,3,292895.9,0,-37964.3,0,18.79,0
1/11/18 4:00,1,11,2018,4,323074.4,0,-12188,0,19.19,0
1/11/18 5:00,1,11,2018,5,378043.6,0,-22064.9,0,20.63,0
1/11/18 6:00,1,11,2018,6,413416.3,0,-42732.8,0,23.33,0
1/11/18 7:00,1,11,2018,7,410675.1,0,-47452.9,0,21.58,0
1/11/18 8:00,1,11,2018,8,411589.2,0,-54499.5,0,21.3,0
1/11/18 9:00,1,11,2018,9,412469.2,0,-2981,0,20.97,0
1/11/18 10:00,1,11,2018,10,408255.1,6140.2,0,6140.2,20.87,128117.12
1/11/18 11:00,1,11,2018,11,402300.8,20532.6,0,20532.6,20.82,427478.47
1/11/18 12:00,1,11,2018,12,396117.7,18550.4,0,18550.4,20.75,384987.58
1/11/18 13:00,1,11,2018,13,389560.6,12029.6,0,12029.6,20.77,249855.99
1/11/18 14:00,1,11,2018,14,391101.7,43305.9,0,43305.9,20.21,875181.92
1/11/18 15:00,1,11,2018,15,402296.4,35647.7,0,35647.7,20.42,727769.18
1/11/18 16:00,1,11,2018,16,434102.9,35610.3,0,35610.3,20.63,734473.12
1/11/18 17:00,1,11,2018,17,465350.6,48956.6,0,48956.6,21.42,1048562.25
1/11/18 18:00,1,11,2018,18,462325.6,45719.3,0,45719.3,21.42,979435.42
1/11/18 19:00,1,11,2018,19,449545.8,33059.4,0,33059.4,21.44,708757.17
1/11/18 20:00,1,11,2018,20,419225.4,39990.5,0,39990.5,21.12,844499.38
1/11/18 21:00,1,11,2018,21,372138.8,14537.6,0,14537.6,20.03,291195.4
1/11/18 22:00,1,11,2018,22,326899.1,0,-25254.9,0,19.03,0
1/11/18 23:00,1,11,2018,23,295757,0,-11656.7,0,18.73,0
1/12/18 0:00,1,12,2018,0,278235.1,0,-26722.3,0,18.08,0
1/12/18 1:00,1,12,2018,1,269658.4,0,-34765.5,0,17.45,0
1/12/18 2:00,1,12,2018,2,267579.4,0,-36908.3,0,17.33,0
1/12/18 3:00,1,12,2018,3,271852.9,0,-34147.3,0,17.74,0
1/12/18 4:00,1,12,2018,4,296014.4,0,-12152.8,0,18.21,0
1/12/18 5:00,1,12,2018,5,347182,0,-14251.6,0,20.53,0
1/12/18 6:00,1,12,2018,6,385055,0,-447.7,0,21.43,0
1/12/18 7:00,1,12,2018,7,389785,10389.5,0,10389.5,21.25,220773.76
1/12/18 8:00,1,12,2018,8,394042,0,-5110.6,0,20.77,0
1/12/18 9:00,1,12,2018,9,401282.2,0,-4229.5,0,22.4,0
1/12/18 10:00,1,12,2018,10,399951.2,0,-13742.3,0,22.7,0
1/12/18 11:00,1,12,2018,11,394112.4,0,-14206.5,0,22.73,0
1/12/18 12:00,1,12,2018,12,395367.5,0,-12736.9,0,23.19,0
1/12/18 13:00,1,12,2018,13,393405.1,0,-46424.4,0,23.15,0
1/12/18 14:00,1,12,2018,14,386719.3,0,-56810.6,0,22.79,0
1/12/18 15:00,1,12,2018,15,398366.1,0,-50413,0,23.25,0
1/12/18 16:00,1,12,2018,16,437285.2,0,-32349.9,0,25.01,0
1/12/18 17:00,1,12,2018,17,478085.3,0,-31889,0,29.29,0
1/12/18 18:00,1,12,2018,18,491767.1,0,-19599.8,0,29.25,0
1/12/18 19:00,1,12,2018,19,504127.8,0,-7673.6,0,29.5,0
1/12/18 20:00,1,12,2018,20,512791.4,30577.8,0,30577.8,29.74,909463.27
1/12/18 21:00,1,12,2018,21,504051.9,27461.5,0,27461.5,33.87,930052.35
1/12/18 22:00,1,12,2018,22,485766.6,16340.5,0,16340.5,33.46,546756.4
1/12/18 23:00,1,12,2018,23,466541.9,49924.6,0,49924.6,30.55,1525301.37
1/13/18 0:00,1,13,2018,0,456171.1,31185,0,31185,29.82,929924.23
1/13/18 1:00,1,13,2018,1,449654.7,5923.5,0,5923.5,30.4,180095.72
1/13/18 2:00,1,13,2018,2,451665.5,0,-10113.4,0,32.13,0
1/13/18 3:00,1,13,2018,3,458744,0,-11607.2,0,35,0
1/13/18 4:00,1,13,2018,4,473557.7,0,-10929.6,0,35.23,0
1/13/18 5:00,1,13,2018,5,493880.2,0,-78112.1,0,35.5,0
1/13/18 6:00,1,13,2018,6,521681.6,0,-89557.6,0,35.48,0
1/13/18 7:00,1,13,2018,7,547320.4,0,-122111,0,35.67,0
1/13/18 8:00,1,13,2018,8,560090.3,0,-109016.6,0,36.21,0
1/13/18 9:00,1,13,2018,9,556419.6,0,-95373.3,0,36.77,0
1/13/18 10:00,1,13,2018,10,544888.3,0,-60692.5,0,36.64,0
1/13/18 11:00,1,13,2018,11,523283.2,0,-62973.9,0,36.35,0
1/13/18 12:00,1,13,2018,12,504857.1,0,-20518.3,0,35.72,0
1/13/18 13:00,1,13,2018,13,492373.2,0,-8230.2,0,33.43,0
1/13/18 14:00,1,13,2018,14,490166.6,3664.1,0,3664.1,32.23,118088.08
1/13/18 15:00,1,13,2018,15,504201.5,14938,0,14938,33.38,498673.76
1/13/18 16:00,1,13,2018,16,542600.3,3960,0,3960,37.68,149217.16
1/13/18 17:00,1,13,2018,17,599390,24185.7,0,24185.7,41.66,1007663.33
1/13/18 18:00,1,13,2018,18,609973.1,0,-17903.6,0,41.73,0
1/13/18 19:00,1,13,2018,19,613955.1,0,-5057.8,0,41.86,0
1/13/18 20:00,1,13,2018,20,601443.7,22100.1,0,22100.1,41.84,924641.66
1/13/18 21:00,1,13,2018,21,576516.6,10089.2,0,10089.2,54.56,550513.16
1/13/18 22:00,1,13,2018,22,549892.2,33689.7,0,33689.7,184.99,6232260.97
1/13/18 23:00,1,13,2018,23,526292.8,35528.9,0,35528.9,188.6,6700615.53
1/14/18 0:00,1,14,2018,0,514455.7,30055.3,0,30055.3,163.35,4909437.08
1/14/18 1:00,1,14,2018,1,512905.8,26018.3,0,26018.3,163.43,4252069.3
1/14/18 2:00,1,14,2018,2,518764.4,24380.4,0,24380.4,86.24,2102585.2
1/14/18 3:00,1,14,2018,3,529080.2,26397.8,0,26397.8,209.99,5543218.59
1/14/18 4:00,1,14,2018,4,548015.6,13042.7,0,13042.7,215.22,2807040.76
1/14/18 5:00,1,14,2018,5,572119.9,0,-9291.7,0,215.22,0
1/14/18 6:00,1,14,2018,6,600858.5,0,-3355,0,202.84,0
1/14/18 7:00,1,14,2018,7,621713.4,5486.8,0,5486.8,202.84,1112931.54
1/14/18 8:00,1,14,2018,8,613114.7,0,-33623.7,0,205.44,0
1/14/18 9:00,1,14,2018,9,586219.7,0,-68250.6,0,204.87,0
1/14/18 10:00,1,14,2018,10,557514.1,0,-22125.4,0,39.6,0
1/14/18 11:00,1,14,2018,11,527488.5,0,-6256.8,0,38.89,0
1/14/18 12:00,1,14,2018,12,501612.1,40404.1,0,40404.1,36.49,1474402.17
1/14/18 13:00,1,14,2018,13,479954.2,33031.9,0,33031.9,31.48,1039771.54
1/14/18 14:00,1,14,2018,14,470325.9,28384.4,0,28384.4,29.62,840799.86
1/14/18 15:00,1,14,2018,15,477562.8,3300,0,3300,28.66,94576.35
1/14/18 16:00,1,14,2018,16,518714.9,3779.6,0,3779.6,30.79,116381.44
1/14/18 17:00,1,14,2018,17,580603.1,19176.3,0,19176.3,38.82,744439.31
